,Black,Grey,White,Green,Blue
518,5941.0,193037.0,2321.0,23370.0,8316.0
519,10291.0,195329.0,19638.0,54592.0,2483.0
520,17832.0,132725.0,2258.0,48565.0,19154.0
521,11578.0,189649.0,6025.0,14700.0,9387.0
522,20209.0,167703.0,16923.0,44769.0,6662.0
523,10870.0,166574.0,4207.0,39848.0,2876.0
524,10973.0,175447.0,12931.0,37041.0,6035.0
525,22614.0,184523.0,9297.0,34450.0,1935.0
526,47990.0,204796.0,10847.0,48389.0,4852.0
527,4890.0,218114.0,10030.0,24981.0,5965.0
528,17606.0,157723.0,10955.0,133162.0,5229.0
529,28634.0,201619.0,36947.0,54261.0,5452.0
530,22093.0,141074.0,23969.0,71915.0,66511.0
531,11031.0,260177.0,4418.0,12061.0,5125.0
532,12036.0,211797.0,6446.0,19087.0,1693.0
533,10650.0,230304.0,2430.0,19354.0,7025.0
534,17319.0,181184.0,19488.0,55511.0,14995.0
535,25341.0,173315.0,49642.0,58154.0,10902.0
536,28446.0,249570.0,6779.0,38995.0,6805.0
537,16277.0,215815.0,8526.0,56462.0,1456.0
538,8500.0,255899.0,13746.0,18009.0,12026.0
539,12625.0,217313.0,10904.0,35457.0,15148.0
540,20628.0,227773.0,10088.0,25324.0,17656.0
541,8650.0,219416.0,1296.0,26872.0,18647.0
542,11439.0,222160.0,14476.0,35991.0,23929.0
543,30667.0,201951.0,30048.0,56700.0,19128.0
544,10716.0,277380.0,5308.0,26312.0,8110.0
545,19357.0,243314.0,11625.0,25349.0,9027.0
546,9441.0,240060.0,9400.0,35713.0,41129.0
547,17121.0,198336.0,5795.0,46774.0,58244.0
548,22573.0,272495.0,21074.0,21375.0,2499.0
549,13921.0,138321.0,38967.0,40778.0,3673.0
550,31484.0,225598.0,2758.0,52480.0,25641.0
551,41246.0,183364.0,20105.0,61478.0,2051.0
552,27052.0,187626.0,10328.0,36649.0,1542.0
553,23142.0,153068.0,9239.0,52268.0,2237.0
554,16002.0,159400.0,9023.0,40061.0,1221.0
555,23798.0,139435.0,13483.0,42352.0,652.0
556,25138.0,177660.0,12188.0,45421.0,1508.0
557,21488.0,184408.0,13328.0,47215.0,2401.0
558,15853.0,241603.0,9243.0,31715.0,2375.0
559,14282.0,251251.0,3835.0,39487.0,1040.0
560,15904.0,158009.0,2598.0,52582.0,783.0
561,21445.0,201555.0,1789.0,27616.0,3899.0
562,6038.0,148615.0,21910.0,40810.0,2778.0
563,11190.0,213100.0,16826.0,61747.0,10293.0
564,52911.0,141988.0,63604.0,67373.0,9136.0
565,20465.0,158714.0,17313.0,40014.0,4436.0
566,7113.0,188611.0,31363.0,28592.0,33138.0
567,11007.0,283315.0,10012.0,32895.0,2029.0
568,16765.0,280562.0,5384.0,16092.0,24681.0
569,13844.0,144432.0,56884.0,80479.0,21648.0
570,29473.0,186337.0,27029.0,88300.0,5925.0
571,15424.0,192267.0,8239.0,55152.0,56197.0
572,6972.0,216219.0,9529.0,34309.0,63957.0
573,35680.0,173754.0,53393.0,56005.0,6166.0
574,37373.0,165684.0,8319.0,80622.0,2617.0
575,25220.0,200265.0,24846.0,42684.0,2560.0
576,6910.0,256368.0,6742.0,13070.0,12015.0
577,8552.0,240422.0,2630.0,20186.0,20097.0
578,17168.0,253444.0,7166.0,33155.0,4906.0
579,45336.0,256167.0,8795.0,22952.0,7607.0
580,16882.0,210096.0,5689.0,67310.0,11926.0
581,17294.0,258690.0,3552.0,19788.0,11959.0
582,19697.0,214842.0,20096.0,47588.0,11871.0
583,22157.0,223407.0,24782.0,47101.0,7601.0
584,36781.0,198872.0,13138.0,58774.0,18483.0
585,45558.0,212299.0,23817.0,35423.0,14272.0
586,25976.0,208792.0,13514.0,52144.0,26921.0
587,13065.0,230654.0,39605.0,27865.0,17689.0
588,28605.0,150422.0,16282.0,89533.0,33371.0
589,38697.0,213741.0,25009.0,30000.0,5960.0
590,27173.0,150406.0,977.0,68113.0,44912.0
591,22535.0,217455.0,9107.0,43843.0,15619.0
592,25219.0,207323.0,17566.0,56771.0,2981.0
593,10032.0,220435.0,18232.0,9947.0,7342.0
594,17011.0,202175.0,15730.0,51926.0,14719.0
595,21559.0,202178.0,13100.0,24620.0,67914.0
596,14283.0,209615.0,9944.0,55084.0,18647.0
597,10215.0,186890.0,10204.0,40381.0,56058.0
598,13049.0,165522.0,9748.0,38859.0,51255.0
599,19922.0,229085.0,15165.0,45091.0,8552.0
600,31226.0,173481.0,4712.0,99737.0,11162.0
601,14512.0,173041.0,10218.0,35806.0,92396.0
602,45459.0,168999.0,11909.0,40122.0,64760.0
603,14607.0,165968.0,15522.0,48639.0,43381.0
604,18090.0,174747.0,10429.0,46868.0,78614.0
605,57779.0,150888.0,5284.0,98957.0,11126.0
606,23341.0,165958.0,13373.0,67945.0,48781.0
607,43338.0,171332.0,12849.0,50768.0,62633.0
608,12600.0,210910.0,16159.0,24491.0,47366.0
609,8433.0,242985.0,6263.0,22903.0,946.0
610,17035.0,219139.0,6141.0,42291.0,15847.0
611,18098.0,196237.0,17764.0,71982.0,2389.0
612,8070.0,182991.0,12496.0,42011.0,86731.0
613,21581.0,158858.0,6931.0,67852.0,49601.0
614,26147.0,197668.0,9163.0,45211.0,37005.0
615,21971.0,218989.0,17257.0,29144.0,27069.0
616,9566.0,231534.0,27589.0,23059.0,4126.0
617,13257.0,166012.0,10048.0,38984.0,51023.0
618,43650.0,169957.0,12401.0,38941.0,65942.0
619,28627.0,199538.0,10649.0,46035.0,24797.0
620,8343.0,155647.0,5574.0,64079.0,51761.0
621,17990.0,197724.0,18137.0,70578.0,2389.0
622,12215.0,203141.0,13052.0,53894.0,45983.0
623,9947.0,231265.0,16942.0,23988.0,44730.0
624,17363.0,216912.0,12041.0,21193.0,4947.0
625,8631.0,275307.0,9366.0,28775.0,11180.0
626,9193.0,183113.0,5932.0,35171.0,66901.0
627,32645.0,146371.0,51684.0,48536.0,8427.0
628,10395.0,250513.0,19936.0,38821.0,2579.0
629,9594.0,211542.0,19862.0,33092.0,31975.0
630,35657.0,197543.0,15785.0,65426.0,12567.0
631,49326.0,180232.0,21119.0,66627.0,3381.0
632,79676.0,137250.0,229.0,63164.0,2184.0
633,6837.0,214966.0,14941.0,31321.0,47859.0
634,13346.0,155267.0,10695.0,39418.0,6719.0
635,12767.0,170005.0,19328.0,35179.0,69907.0
636,21529.0,137132.0,12419.0,77569.0,1347.0
637,10031.0,183616.0,12014.0,57849.0,72168.0
638,32184.0,164339.0,12329.0,58783.0,15975.0
639,15736.0,200539.0,40622.0,24180.0,5695.0
640,22187.0,212492.0,4894.0,28474.0,3604.0
641,13402.0,187713.0,7296.0,26557.0,98018.0
642,21113.0,207062.0,26521.0,42139.0,12133.0
643,38396.0,125414.0,16589.0,59650.0,2689.0
644,10166.0,207067.0,47688.0,27384.0,37256.0
645,13910.0,261842.0,15864.0,9228.0,10520.0
646,9625.0,237260.0,16613.0,12319.0,37488.0
647,18719.0,260186.0,10704.0,40278.0,1619.0
648,24764.0,238529.0,8617.0,44108.0,4427.0
649,10468.0,210473.0,9288.0,38981.0,63821.0
650,19086.0,213738.0,1490.0,69009.0,5508.0
651,12840.0,244281.0,17687.0,50949.0,2226.0
652,13550.0,193211.0,8362.0,23009.0,96472.0
653,13649.0,200360.0,11250.0,21786.0,81644.0
654,14442.0,238030.0,9660.0,41495.0,22229.0
655,22647.0,276483.0,7649.0,17280.0,16484.0
656,36479.0,174560.0,21673.0,59518.0,52909.0
657,16584.0,188476.0,30304.0,42058.0,46450.0
658,13221.0,215760.0,46102.0,49903.0,7051.0
659,21333.0,270051.0,4215.0,18976.0,26892.0
660,15504.0,274515.0,12636.0,28530.0,11325.0
661,27072.0,235532.0,21986.0,51616.0,2910.0
662,16249.0,220864.0,31054.0,40595.0,15131.0
663,10521.0,227726.0,19704.0,44691.0,27765.0
664,21350.0,160565.0,47508.0,60561.0,35972.0
665,20653.0,217316.0,22876.0,64807.0,9653.0
666,30956.0,199646.0,23713.0,28072.0,9503.0
667,35288.0,220827.0,8428.0,51424.0,4047.0
668,20166.0,203245.0,19210.0,37825.0,2510.0
669,7733.0,250102.0,2107.0,26460.0,3235.0
670,42821.0,185847.0,8427.0,100158.0,1958.0
671,21443.0,210491.0,7096.0,60908.0,42739.0
672,12641.0,228488.0,32047.0,21337.0,25275.0
673,44395.0,199284.0,17082.0,74618.0,676.0
674,11726.0,214017.0,4631.0,38678.0,68400.0
675,17388.0,256647.0,27951.0,20043.0,17140.0
676,8646.0,246633.0,8997.0,9846.0,41524.0
677,14504.0,190211.0,11135.0,29490.0,88857.0
678,15523.0,203254.0,4242.0,31040.0,88816.0
679,22008.0,224943.0,3244.0,38673.0,54465.0
680,9147.0,205987.0,11502.0,23721.0,90288.0
681,40065.0,223639.0,20715.0,36359.0,25230.0
682,18136.0,248844.0,21513.0,26686.0,27197.0
683,16436.0,198159.0,14044.0,26354.0,15620.0
684,4593.0,126625.0,24046.0,28508.0,116031.0
685,38074.0,211741.0,9380.0,43018.0,43699.0
686,13105.0,233501.0,24489.0,45543.0,13863.0
687,37278.0,219112.0,7638.0,45471.0,25587.0
688,28134.0,147962.0,33404.0,25042.0,88864.0
689,29420.0,220880.0,26888.0,49321.0,1193.0
690,37073.0,138482.0,42746.0,95693.0,3852.0
691,13873.0,208394.0,53028.0,21285.0,3711.0
692,26172.0,196539.0,14779.0,33442.0,57455.0
693,12070.0,181776.0,15590.0,90372.0,703.0
694,29964.0,194024.0,23227.0,31652.0,59770.0
695,24742.0,254269.0,31654.0,27865.0,1494.0
696,31481.0,256593.0,24461.0,23046.0,1681.0
697,125475.0,128249.0,2763.0,75375.0,9461.0
698,29792.0,206344.0,8187.0,62754.0,29294.0
699,42094.0,227767.0,13974.0,48150.0,13437.0
700,44593.0,175964.0,6123.0,88667.0,2011.0
701,42117.0,172258.0,4262.0,46363.0,382.0
702,19993.0,235815.0,20166.0,33856.0,2012.0
703,6839.0,185132.0,10062.0,17621.0,1765.0
704,11947.0,199349.0,32663.0,45590.0,835.0
705,65800.0,155990.0,13070.0,57777.0,13280.0
706,13684.0,224380.0,16678.0,53284.0,6120.0
707,15775.0,191873.0,14284.0,50447.0,11436.0
708,14322.0,219067.0,18624.0,33892.0,3305.0
709,15105.0,229100.0,2060.0,45041.0,8567.0
710,9398.0,223823.0,3153.0,31212.0,8402.0
711,40456.0,197412.0,16487.0,30790.0,48482.0
712,13185.0,214519.0,6105.0,30558.0,71629.0
713,9133.0,168083.0,12307.0,24038.0,1354.0
714,8861.0,127789.0,29064.0,17754.0,29223.0
715,6769.0,192169.0,12098.0,40460.0,13295.0
716,37937.0,205122.0,19117.0,32068.0,2439.0
717,18151.0,167421.0,16217.0,34549.0,6601.0
718,22332.0,171652.0,9982.0,41316.0,833.0
719,44453.0,168515.0,26339.0,93034.0,9058.0
720,12493.0,265325.0,16885.0,15792.0,4901.0
721,3851.0,194868.0,9030.0,9327.0,2410.0
722,5757.0,184166.0,4827.0,14044.0,7607.0
723,20934.0,192852.0,14759.0,23971.0,1027.0
724,3987.0,188711.0,9796.0,36575.0,1936.0
725,16773.0,213904.0,11063.0,36156.0,19457.0
726,12115.0,125410.0,50050.0,26366.0,9039.0
727,6336.0,191671.0,7465.0,26870.0,81307.0
728,26734.0,274483.0,7196.0,24885.0,6715.0
729,7678.0,229450.0,8052.0,24822.0,57794.0
730,23484.0,251328.0,7690.0,30760.0,16596.0
731,32264.0,245447.0,5570.0,33751.0,361.0
732,45563.0,207976.0,22366.0,38943.0,7884.0
733,16092.0,219336.0,6579.0,26627.0,45251.0
734,11477.0,245221.0,15353.0,41548.0,14747.0
735,24919.0,227408.0,25910.0,38804.0,5580.0
736,13088.0,199936.0,6339.0,20259.0,90036.0
737,9226.0,257037.0,21093.0,21067.0,6410.0
738,14978.0,234343.0,9423.0,30266.0,31484.0
739,35003.0,239105.0,233.0,29462.0,2610.0
740,9088.0,269644.0,7683.0,21702.0,9780.0
741,35003.0,239105.0,233.0,29462.0,2610.0
742,5545.0,243626.0,12127.0,17150.0,36029.0
743,9027.0,267770.0,9703.0,20138.0,13715.0
744,15925.0,231940.0,9577.0,29960.0,31193.0
745,3297.0,233634.0,9193.0,20007.0,54077.0
746,27160.0,180907.0,19430.0,46678.0,3948.0
747,5545.0,243626.0,12127.0,17150.0,36029.0
748,10380.0,233730.0,16305.0,21139.0,1087.0
749,23534.0,192370.0,8532.0,46122.0,2308.0
750,15521.0,212701.0,17815.0,27247.0,46851.0
751,7103.0,212455.0,4260.0,37365.0,63508.0
752,7918.0,200916.0,13742.0,33982.0,77417.0
753,21367.0,238233.0,8728.0,41853.0,29212.0
754,32609.0,240663.0,1978.0,24671.0,42360.0
755,22753.0,192534.0,5513.0,22820.0,2078.0
756,9785.0,192866.0,1983.0,21568.0,2026.0
757,9580.0,193720.0,8673.0,7424.0,853.0
758,4901.0,242712.0,1469.0,14698.0,2063.0
759,4260.0,182553.0,11304.0,12415.0,998.0
760,4776.0,241795.0,1535.0,14452.0,2129.0
761,11399.0,219915.0,1604.0,24924.0,1350.0
762,27938.0,228775.0,432.0,35976.0,5470.0
763,13694.0,190809.0,15910.0,25836.0,87436.0
764,30327.0,217098.0,2823.0,20347.0,44529.0
765,20761.0,195155.0,5073.0,42479.0,75025.0
766,7506.0,258213.0,8121.0,18401.0,36532.0
767,34081.0,205190.0,3981.0,51196.0,50765.0
768,19156.0,256237.0,20135.0,38007.0,3216.0
769,18845.0,167418.0,111425.0,28269.0,1721.0
770,3763.0,182133.0,9223.0,46470.0,71870.0
771,40597.0,230144.0,10796.0,57022.0,3072.0
772,24796.0,229140.0,13901.0,56072.0,13474.0
773,26684.0,218480.0,6001.0,36762.0,38673.0
774,34749.0,220013.0,22487.0,41549.0,5014.0
775,27459.0,149475.0,7319.0,100041.0,32934.0
776,36404.0,154244.0,20813.0,86495.0,31396.0
777,34999.0,167446.0,11981.0,109162.0,3564.0
778,18727.0,211241.0,6275.0,68068.0,30694.0
779,26033.0,188237.0,11968.0,54789.0,54870.0
780,6325.0,221710.0,13343.0,48076.0,35441.0
781,15469.0,215875.0,3269.0,29522.0,27092.0
782,27798.0,181207.0,8637.0,66021.0,42804.0
783,22064.0,238412.0,12149.0,35221.0,22978.0
784,21470.0,216781.0,11728.0,29701.0,13434.0
785,4629.0,284377.0,4994.0,14351.0,15849.0
786,6974.0,279590.0,1225.0,17907.0,18597.0
787,8922.0,267931.0,655.0,7654.0,2165.0
788,11222.0,291644.0,2356.0,9978.0,8057.0
789,12362.0,291974.0,4362.0,10671.0,1550.0
790,5720.0,240791.0,8225.0,18479.0,5551.0
791,14769.0,210653.0,17831.0,30924.0,5405.0
792,3450.0,184018.0,13902.0,9061.0,2400.0
793,12190.0,217736.0,1682.0,11094.0,1451.0
794,7249.0,201878.0,5739.0,16494.0,535.0
795,3619.0,172021.0,4966.0,21592.0,3209.0
796,4678.0,178351.0,9619.0,21535.0,363.0
797,15074.0,264969.0,6227.0,18584.0,10171.0
798,19850.0,223037.0,1681.0,59423.0,9689.0
799,10724.0,261865.0,21405.0,21832.0,8092.0
800,17300.0,252367.0,25136.0,25424.0,6058.0
801,4638.0,257893.0,4797.0,12067.0,22807.0
802,9940.0,239333.0,2734.0,15236.0,2058.0
803,13235.0,248465.0,1595.0,24685.0,12015.0
804,15641.0,228289.0,31928.0,35975.0,11513.0
805,13316.0,208615.0,7680.0,46649.0,38171.0
806,30330.0,189737.0,12432.0,56985.0,2802.0
807,13262.0,182298.0,11765.0,42082.0,63316.0
808,12107.0,240260.0,25647.0,33177.0,1518.0
809,48721.0,182983.0,6477.0,77742.0,3211.0
810,4577.0,199027.0,10681.0,26282.0,78331.0
811,17972.0,188029.0,15966.0,32009.0,55092.0
812,10499.0,225782.0,15840.0,18491.0,16872.0
813,25531.0,245401.0,10658.0,23795.0,20081.0
814,18155.0,239320.0,14119.0,29368.0,21049.0
815,18632.0,259633.0,5806.0,22214.0,27888.0
816,17632.0,268935.0,6692.0,20749.0,16387.0
817,16186.0,214153.0,12852.0,39248.0,24455.0
818,5469.0,206173.0,26113.0,12787.0,79583.0
819,46847.0,210201.0,15081.0,38136.0,11410.0
820,25083.0,253506.0,11972.0,34625.0,6723.0
821,20085.0,275078.0,7388.0,27780.0,9544.0
822,7109.0,224213.0,15553.0,31572.0,34093.0
823,8213.0,181218.0,5507.0,63599.0,2002.0
824,42051.0,217717.0,31569.0,30158.0,4350.0
825,8235.0,255409.0,11902.0,24076.0,22670.0
826,25442.0,244196.0,14041.0,21538.0,1815.0
827,3371.0,204078.0,2130.0,14450.0,11783.0
828,2512.0,176315.0,14289.0,21949.0,4974.0
829,6555.0,233809.0,31700.0,9049.0,5600.0
830,26351.0,224339.0,20617.0,46636.0,16849.0
831,8037.0,228126.0,9299.0,14392.0,9422.0
832,16294.0,204504.0,3576.0,26319.0,12354.0
833,3722.0,177215.0,15940.0,24624.0,3318.0
834,6583.0,219533.0,7369.0,34306.0,4845.0
835,5579.0,233565.0,9251.0,19524.0,1401.0
836,4730.0,178248.0,13893.0,18685.0,703.0
837,6217.0,172546.0,20530.0,29279.0,2891.0
838,15856.0,132115.0,34533.0,48912.0,3320.0
839,6523.0,186171.0,22700.0,29369.0,7360.0
840,2146.0,206122.0,15054.0,10911.0,862.0
841,7035.0,241665.0,4470.0,28453.0,16403.0
842,27719.0,172140.0,26055.0,40217.0,1768.0
843,18982.0,214369.0,3164.0,34428.0,9213.0
844,34670.0,191512.0,18615.0,65333.0,8396.0
845,7586.0,220534.0,37477.0,23541.0,11152.0
846,10341.0,243857.0,12094.0,33774.0,11890.0
847,7265.0,269682.0,8738.0,16996.0,12119.0
848,18730.0,212241.0,4543.0,33869.0,9673.0
849,10510.0,221900.0,1055.0,26929.0,9378.0
850,15928.0,261996.0,16839.0,15671.0,14520.0
851,15928.0,261996.0,16839.0,15671.0,14520.0
852,13273.0,222485.0,8843.0,25187.0,40738.0
853,11730.0,214870.0,17671.0,38815.0,49665.0
854,16639.0,209740.0,9954.0,52731.0,20705.0
855,7819.0,220132.0,37657.0,19162.0,15345.0
856,11286.0,216661.0,11059.0,44576.0,40853.0
857,11812.0,221319.0,11567.0,36392.0,14764.0
858,21096.0,186240.0,18223.0,54176.0,16046.0
859,6883.0,221955.0,39639.0,25423.0,19464.0
860,10250.0,189701.0,14088.0,41226.0,61938.0
861,14425.0,210831.0,31192.0,55221.0,2882.0
862,22220.0,211036.0,21814.0,59589.0,454.0
863,30559.0,195560.0,13675.0,62214.0,27033.0
864,36961.0,169038.0,18939.0,97334.0,3224.0
865,39789.0,220026.0,18252.0,54178.0,2808.0
866,6750.0,253365.0,8472.0,27646.0,36943.0
867,23432.0,212418.0,10738.0,33767.0,3483.0
868,30262.0,235537.0,8002.0,35357.0,6221.0
869,53642.0,188333.0,2626.0,30079.0,5967.0
870,20435.0,184575.0,25426.0,70629.0,9551.0
871,11388.0,252627.0,12396.0,31944.0,9852.0
872,27906.0,205904.0,19180.0,68360.0,10743.0
873,57227.0,185488.0,8496.0,89108.0,1111.0
874,32800.0,206503.0,3199.0,50987.0,34060.0
875,25699.0,184992.0,5506.0,64078.0,2583.0
876,35671.0,182002.0,12248.0,45085.0,7397.0
877,13158.0,246341.0,12802.0,47849.0,4293.0
878,6442.0,180256.0,2286.0,59443.0,1111.0
879,54138.0,167651.0,3837.0,105767.0,349.0
880,8858.0,246386.0,603.0,37387.0,5938.0
881,21232.0,248842.0,7529.0,33839.0,16520.0
882,36194.0,166952.0,7676.0,78265.0,36639.0
883,21710.0,249835.0,5860.0,33766.0,17528.0
884,4715.0,185165.0,38933.0,41797.0,29013.0
885,11836.0,197967.0,17305.0,54370.0,50507.0
886,23879.0,175265.0,9655.0,34803.0,51542.0
887,45841.0,222131.0,2638.0,67806.0,635.0
888,19423.0,209433.0,18465.0,50825.0,24727.0
889,43461.0,151004.0,10486.0,58257.0,53775.0
890,15101.0,213066.0,11753.0,73615.0,2366.0
891,22988.0,208199.0,29469.0,61726.0,251.0
892,62828.0,138871.0,3066.0,86453.0,4984.0
893,24490.0,213724.0,8725.0,47547.0,6132.0
894,21854.0,188689.0,8436.0,55029.0,7147.0
895,31830.0,221829.0,16995.0,38298.0,1788.0
896,8987.0,199084.0,10631.0,25509.0,90890.0
897,26625.0,199103.0,5803.0,16035.0,12246.0
898,7762.0,194049.0,10215.0,22562.0,95155.0
899,21753.0,205822.0,7028.0,22787.0,28806.0
900,9581.0,195176.0,5685.0,19563.0,97607.0
901,2951.0,250183.0,5163.0,8831.0,12558.0
902,19760.0,182911.0,17623.0,41610.0,50198.0
903,8137.0,195417.0,24127.0,26617.0,66868.0
904,10536.0,212140.0,4067.0,37674.0,71842.0
905,30981.0,221648.0,19680.0,46025.0,22023.0
906,14183.0,179352.0,10929.0,50733.0,67471.0
907,14633.0,207503.0,22612.0,61753.0,4160.0
908,31426.0,190642.0,33279.0,48613.0,10038.0
909,23955.0,153483.0,27350.0,93261.0,23825.0
910,10690.0,263787.0,5351.0,22651.0,2167.0
911,27063.0,254485.0,10404.0,20173.0,2873.0
912,11814.0,194282.0,10897.0,22602.0,61767.0
913,16835.0,216925.0,6794.0,55018.0,30984.0
914,16032.0,241948.0,17796.0,25151.0,16854.0
915,16175.0,215248.0,14788.0,62516.0,7774.0
916,14802.0,199897.0,12041.0,42227.0,38040.0
917,21061.0,194223.0,28599.0,72227.0,60.0
918,5695.0,186499.0,39622.0,23805.0,31719.0
919,37827.0,219872.0,4231.0,48544.0,6771.0
920,18667.0,148860.0,10048.0,117498.0,7650.0
921,17018.0,196313.0,9435.0,40842.0,6459.0
922,7650.0,220233.0,17061.0,41215.0,20009.0
923,21779.0,187304.0,21262.0,71023.0,8032.0
924,13956.0,226062.0,10924.0,27930.0,40023.0
925,38017.0,196674.0,9072.0,69133.0,11210.0
926,17254.0,163148.0,187.0,58929.0,6630.0
927,14370.0,234562.0,22711.0,23639.0,4982.0
928,14174.0,201459.0,11989.0,27544.0,59140.0
929,18537.0,204532.0,10351.0,32895.0,56042.0
930,31085.0,174455.0,1783.0,80543.0,17106.0
931,16898.0,234940.0,4781.0,34405.0,24333.0
932,7745.0,244481.0,5741.0,36648.0,30206.0
933,6436.0,211090.0,13113.0,23817.0,38655.0
934,6117.0,216911.0,13724.0,24927.0,37443.0
935,9455.0,223898.0,12774.0,35675.0,46378.0
936,12673.0,234073.0,13255.0,34871.0,16912.0
937,18653.0,263379.0,14544.0,16280.0,1085.0
938,32181.0,209866.0,28302.0,35637.0,16972.0
939,31570.0,248733.0,18948.0,37690.0,3255.0
940,72001.0,194281.0,6020.0,68251.0,1085.0
941,10775.0,233450.0,17460.0,28179.0,5685.0
942,3561.0,209410.0,12413.0,8400.0,24420.0
943,10389.0,210538.0,11641.0,29433.0,3207.0
944,3912.0,259409.0,9232.0,17281.0,20353.0
945,4248.0,267283.0,512.0,8323.0,10974.0
946,5935.0,199949.0,88469.0,8012.0,3361.0
947,4839.0,222514.0,33315.0,10072.0,3626.0
948,14035.0,260248.0,4592.0,42843.0,4063.0
949,11782.0,201373.0,15849.0,46985.0,2466.0
950,4250.0,207373.0,3929.0,9629.0,100147.0
951,13961.0,187085.0,50517.0,45171.0,23692.0
952,9728.0,200249.0,3421.0,10482.0,109832.0
953,29921.0,223785.0,980.0,21758.0,21903.0
954,14312.0,244062.0,6353.0,27954.0,3458.0
955,19467.0,238749.0,2773.0,22023.0,15902.0
956,14424.0,195155.0,33226.0,41850.0,9319.0
957,8151.0,231437.0,8123.0,25167.0,56507.0
958,10337.0,238474.0,9208.0,51208.0,19162.0
959,52842.0,188089.0,6127.0,47992.0,47282.0
960,11752.0,275828.0,4231.0,14239.0,39886.0
961,12428.0,213102.0,22016.0,30369.0,2013.0
962,20629.0,213964.0,11554.0,58695.0,25615.0
963,7365.0,224777.0,6871.0,34295.0,49506.0
964,16308.0,211247.0,4470.0,24295.0,59602.0
965,6817.0,257208.0,7967.0,20293.0,24468.0
966,15732.0,207739.0,21410.0,29926.0,60067.0
967,5543.0,206309.0,3169.0,34488.0,58925.0
968,26090.0,212087.0,23397.0,34102.0,40944.0
969,18481.0,211421.0,12410.0,34060.0,50122.0
970,33869.0,240387.0,9151.0,36446.0,13558.0
971,13059.0,227644.0,17202.0,33960.0,37128.0
972,13111.0,195474.0,31061.0,52602.0,2115.0
973,14409.0,207298.0,24038.0,28791.0,3073.0
974,18534.0,205074.0,32080.0,25433.0,3162.0
975,28667.0,138853.0,36693.0,40020.0,43156.0
976,19471.0,210575.0,22530.0,31088.0,34662.0
977,25883.0,189628.0,38670.0,51218.0,26558.0
978,38680.0,162813.0,39848.0,57913.0,38715.0
979,15844.0,198626.0,30369.0,68185.0,4676.0
980,44966.0,182336.0,32114.0,54978.0,2865.0
981,27188.0,174087.0,25327.0,55158.0,34361.0
982,59841.0,188842.0,24638.0,51111.0,18136.0
983,16043.0,196849.0,5694.0,41677.0,79885.0
984,15728.0,225686.0,7004.0,34160.0,54009.0
985,53879.0,189120.0,10586.0,53895.0,10482.0
986,29657.0,212203.0,31621.0,49654.0,6272.0
987,50135.0,197881.0,9262.0,64069.0,3306.0
988,11660.0,207273.0,14086.0,26583.0,55822.0
989,17480.0,218625.0,21782.0,32632.0,1336.0
990,13032.0,153406.0,23950.0,42679.0,13749.0
991,18216.0,216733.0,4981.0,41073.0,38164.0
992,11332.0,191796.0,30123.0,14095.0,18281.0
993,32853.0,200770.0,24915.0,24785.0,18365.0
994,26418.0,177203.0,14718.0,51879.0,4184.0
995,18859.0,228122.0,14091.0,30339.0,8842.0
996,4696.0,189786.0,19828.0,6224.0,26068.0
997,2044.0,161055.0,6521.0,27399.0,46324.0
998,26619.0,194857.0,52536.0,36092.0,2889.0
999,5486.0,197161.0,15592.0,43644.0,66558.0
1000,12240.0,190609.0,8290.0,18236.0,3405.0
1001,23164.0,206986.0,3606.0,74891.0,24931.0
1002,45025.0,255276.0,13811.0,29294.0,2711.0
1003,28089.0,165192.0,55268.0,51815.0,13780.0
1004,17417.0,153533.0,13664.0,51669.0,77198.0
1005,7351.0,166305.0,22241.0,55911.0,71356.0
1006,26210.0,197168.0,24396.0,44903.0,41314.0
1007,3975.0,184474.0,13172.0,19124.0,37012.0
1008,8765.0,219755.0,8805.0,17721.0,67835.0
1009,19715.0,150184.0,25363.0,47935.0,1888.0
1010,14378.0,185433.0,16864.0,24107.0,98881.0
1011,41342.0,218758.0,7606.0,34455.0,1400.0
1012,33268.0,174550.0,1649.0,80136.0,10131.0
1013,40179.0,217897.0,20892.0,32338.0,6788.0
1014,32363.0,194863.0,16240.0,58306.0,4623.0
1015,10791.0,201386.0,49779.0,47561.0,2563.0
1016,12730.0,306018.0,5149.0,10707.0,13064.0
1017,21675.0,247661.0,8254.0,31047.0,27998.0
1018,4406.0,183376.0,9681.0,42220.0,1578.0
1019,6900.0,150342.0,20430.0,41364.0,3671.0
1020,4605.0,172118.0,14737.0,38666.0,3448.0
1021,36778.0,158394.0,1070.0,44518.0,1542.0
1022,17010.0,193755.0,10562.0,28281.0,1709.0
1023,64637.0,137946.0,22494.0,56943.0,2090.0
1024,29300.0,167023.0,1148.0,40625.0,3155.0
1025,22129.0,179050.0,20004.0,32298.0,505.0
1026,19579.0,202036.0,10470.0,30660.0,2568.0
1027,5594.0,147150.0,8145.0,45783.0,1863.0
1028,24215.0,230780.0,14191.0,25290.0,5834.0
1029,40841.0,206348.0,6196.0,50000.0,3702.0
1030,4711.0,235536.0,8535.0,27065.0,38753.0
1031,11680.0,269996.0,13777.0,27512.0,3119.0
1032,31088.0,173843.0,13316.0,51563.0,15358.0
1033,7533.0,200327.0,5377.0,13308.0,105414.0
1034,10619.0,200250.0,5796.0,39854.0,77034.0
