Image number,Brightness,Red,Green,Blue,Object,Reliability,Size of box
233,108.61296388888888,102.05563611111111,109.17700277777776,110.01835555555556,car,98.73706698417664,3403.0
234,133.42184444444445,130.074475,135.18978055555556,131.15839722222222,car,98.7798035144806,16717.0
234,133.42184444444445,130.074475,135.18978055555556,131.15839722222222,car,89.24486041069031,3604.0
234,133.42184444444445,130.074475,135.18978055555556,131.15839722222222,car,97.2514271736145,5643.0
234,133.42184444444445,130.074475,135.18978055555556,131.15839722222222,car,76.37187838554382,903.0
234,133.42184444444445,130.074475,135.18978055555556,131.15839722222222,car,98.62917065620422,2178.0
235,119.86630555555556,116.70806388888889,120.55032777777778,119.70896111111112,car,99.61099624633788,10738.0
235,119.86630555555556,116.70806388888889,120.55032777777778,119.70896111111112,car,89.45270776748657,192.0
235,119.86630555555556,116.70806388888889,120.55032777777778,119.70896111111112,car,89.33709263801575,143.0
235,119.86630555555556,116.70806388888889,120.55032777777778,119.70896111111112,car,70.14501094818115,49.0
235,119.86630555555556,116.70806388888889,120.55032777777778,119.70896111111112,car,99.04997944831848,989.0
235,119.86630555555556,116.70806388888889,120.55032777777778,119.70896111111112,person,85.37281155586243,410.0
236,136.10259444444443,131.01198333333335,137.17035555555557,135.88936666666666,truck,76.60802006721497,6018.0
237,115.33909166666666,114.14727777777776,116.66948333333332,113.17163055555557,car,99.94255304336548,20618.0
237,115.33909166666666,114.14727777777776,116.66948333333332,113.17163055555557,car,99.86865520477296,6042.0
238,109.37115277777778,101.89902777777776,109.86807222222222,111.18260277777776,car,70.43326497077942,99.0
238,109.37115277777778,101.89902777777776,109.86807222222222,111.18260277777776,car,93.87917518615724,418.0
239,134.08905,128.18884722222222,135.14183055555554,134.18665,car,91.67651534080504,8850.0
239,134.08905,128.18884722222222,135.14183055555554,134.18665,truck,91.24143123626708,2400.0
239,134.08905,128.18884722222222,135.14183055555554,134.18665,car,83.77869725227356,2112.0
240,138.8343638888889,135.29108055555557,138.8944138888889,140.05829722222222,person,70.92122435569763,912.0
241,142.50369444444445,137.10233333333332,143.20780277777777,143.14176111111112,car,64.25856947898865,196.0
242,131.45450277777778,129.11039722222222,133.31326944444444,128.62643055555554,car,97.64928221702576,32970.0
242,131.45450277777778,129.11039722222222,133.31326944444444,128.62643055555554,car,97.70910143852234,3480.0
242,131.45450277777778,129.11039722222222,133.31326944444444,128.62643055555554,car,89.31279182434082,88.0
242,131.45450277777778,129.11039722222222,133.31326944444444,128.62643055555554,car,95.21971344947816,1170.0
243,117.08763333333332,117.75488055555556,118.06563055555556,114.85266388888888,car,78.77606749534607,88.0
244,140.11605277777778,138.4276361111111,142.81385277777778,135.46166666666667,car,92.87692904472352,729.0
244,140.11605277777778,138.4276361111111,142.81385277777778,135.46166666666667,car,97.41618037223816,1505.0
245,114.83385277777778,100.21718333333334,118.27636111111111,113.63441388888889,car,98.45357537269592,15184.0
245,114.83385277777778,100.21718333333334,118.27636111111111,113.63441388888889,car,99.33304786682127,22557.0
245,114.83385277777778,100.21718333333334,118.27636111111111,113.63441388888889,car,77.84132361412048,225.0
245,114.83385277777778,100.21718333333334,118.27636111111111,113.63441388888889,car,77.08197832107544,210.0
245,114.83385277777778,100.21718333333334,118.27636111111111,113.63441388888889,car,94.32688355445862,576.0
245,114.83385277777778,100.21718333333334,118.27636111111111,113.63441388888889,car,99.64331388473512,2091.0
246,106.54420277777778,103.01268611111112,108.10333333333334,104.73425,car,99.81741905212402,33252.0
246,106.54420277777778,103.01268611111112,108.10333333333334,104.73425,car,99.69955086708067,3300.0
246,106.54420277777778,103.01268611111112,108.10333333333334,104.73425,car,83.01766514778137,286.0
246,106.54420277777778,103.01268611111112,108.10333333333334,104.73425,car,60.36126613616944,120.0
246,106.54420277777778,103.01268611111112,108.10333333333334,104.73425,car,94.99807953834534,160.0
246,106.54420277777778,103.01268611111112,108.10333333333334,104.73425,car,94.94839310646056,754.0
247,132.84625,127.1609888888889,133.070175,134.53545555555556,bus,99.93017315864564,61308.0
247,132.84625,127.1609888888889,133.070175,134.53545555555556,car,94.50252056121826,324.0
247,132.84625,127.1609888888889,133.070175,134.53545555555556,car,95.40650844573976,169.0
247,132.84625,127.1609888888889,133.070175,134.53545555555556,car,98.95212054252625,1290.0
248,133.14495,127.16605,134.0845,133.53906388888888,,,
249,136.77902777777777,126.55289444444443,137.3227361111111,139.57347777777778,car,62.54639625549317,64.0
249,136.77902777777777,126.55289444444443,137.3227361111111,139.57347777777778,car,83.50419998168945,132.0
249,136.77902777777777,126.55289444444443,137.3227361111111,139.57347777777778,car,91.18415713310242,143.0
249,136.77902777777777,126.55289444444443,137.3227361111111,139.57347777777778,car,85.08849143981934,108.0
249,136.77902777777777,126.55289444444443,137.3227361111111,139.57347777777778,car,96.8122124671936,176.0
249,136.77902777777777,126.55289444444443,137.3227361111111,139.57347777777778,car,94.7155773639679,784.0
249,136.77902777777777,126.55289444444443,137.3227361111111,139.57347777777778,car,96.41715288162231,750.0
250,124.68652777777778,119.583425,124.79852777777778,126.36098888888888,motorbike,91.6016697883606,2583.0
250,124.68652777777778,119.583425,124.79852777777778,126.36098888888888,car,91.6962742805481,399.0
250,124.68652777777778,119.583425,124.79852777777778,126.36098888888888,car,93.46210956573486,255.0
251,111.23098611111112,93.69633888888887,113.79456666666668,112.87620833333334,,,
252,134.2018,127.4289888888889,135.08085277777778,134.97751944444445,,,
253,104.33768888888888,97.87466666666668,105.45846388888889,104.5310361111111,car,89.76612091064453,1248.0
254,135.3373138888889,133.89886388888888,136.8928138888889,132.76420555555555,car,98.1095850467682,13825.0
255,127.968675,119.75077222222222,127.20637222222224,132.5390138888889,,,
256,130.54830833333332,124.45479722222224,131.32500277777777,131.29183055555555,person,95.97765803337096,152.0
256,130.54830833333332,124.45479722222224,131.32500277777777,131.29183055555555,person,69.39977407455444,275.0
256,130.54830833333332,124.45479722222224,131.32500277777777,131.29183055555555,person,77.88819670677185,220.0
257,139.50060555555555,133.00800833333332,140.1190138888889,140.68751666666665,,,
258,128.4167388888889,122.12231388888888,129.1361222222222,129.3094861111111,car,72.93813228607178,441.0
259,133.54344722222223,130.47183611111112,134.8108388888889,132.13793333333334,car,61.09252572059631,70.0
259,133.54344722222223,130.47183611111112,134.8108388888889,132.13793333333334,car,89.34876322746277,1640.0
259,133.54344722222223,130.47183611111112,134.8108388888889,132.13793333333334,car,94.01333332061768,812.0
259,133.54344722222223,130.47183611111112,134.8108388888889,132.13793333333334,person,97.30003476142883,1650.0
259,133.54344722222223,130.47183611111112,134.8108388888889,132.13793333333334,person,90.50648808479308,1225.0
260,110.54522222222222,102.94012222222224,110.82865277777778,112.88693333333332,,,
261,138.47535277777777,135.92690277777777,139.44576666666666,137.46747222222223,car,79.67545986175537,108.0
262,112.4052,104.040275,114.58703333333334,111.27624166666666,,,
263,123.01857222222222,119.55145,124.39500555555556,121.61764166666669,car,99.95709657669067,7930.0
263,123.01857222222222,119.55145,124.39500555555556,121.61764166666669,car,98.83665442466736,672.0
263,123.01857222222222,119.55145,124.39500555555556,121.61764166666669,car,95.74387073516846,323.0
263,123.01857222222222,119.55145,124.39500555555556,121.61764166666669,car,88.52473497390747,224.0
263,123.01857222222222,119.55145,124.39500555555556,121.61764166666669,car,92.76515245437622,621.0
263,123.01857222222222,119.55145,124.39500555555556,121.61764166666669,car,99.6810793876648,1386.0
264,131.85363055555555,126.31471944444444,132.97311666666667,131.71006666666668,car,99.10934567451476,17170.0
264,131.85363055555555,126.31471944444444,132.97311666666667,131.71006666666668,car,72.34140634536743,13410.0
264,131.85363055555555,126.31471944444444,132.97311666666667,131.71006666666668,car,99.3943214416504,9520.0
264,131.85363055555555,126.31471944444444,132.97311666666667,131.71006666666668,car,97.34812378883362,17850.0
264,131.85363055555555,126.31471944444444,132.97311666666667,131.71006666666668,car,62.4936044216156,108.0
264,131.85363055555555,126.31471944444444,132.97311666666667,131.71006666666668,car,80.12365698814392,286.0
264,131.85363055555555,126.31471944444444,132.97311666666667,131.71006666666668,car,82.16502666473389,288.0
264,131.85363055555555,126.31471944444444,132.97311666666667,131.71006666666668,car,96.07099294662476,336.0
264,131.85363055555555,126.31471944444444,132.97311666666667,131.71006666666668,car,88.62469792366028,2160.0
265,149.92201666666668,145.30832777777778,151.1738777777778,149.1894861111111,car,97.02590703964232,440.0
265,149.92201666666668,145.30832777777778,151.1738777777778,149.1894861111111,car,99.59327578544617,1728.0
266,121.94387222222224,116.11486388888888,123.33244166666668,121.40164166666666,,,
267,105.16757777777778,99.95315833333332,106.69508888888888,104.14493333333331,,,
268,106.96258888888887,98.06496388888888,108.15183888888888,107.99808055555556,car,86.41834855079651,90.0
268,106.96258888888887,98.06496388888888,108.15183888888888,107.99808055555556,car,95.8973467350006,208.0
268,106.96258888888887,98.06496388888888,108.15183888888888,107.99808055555556,car,98.45956563949584,750.0
269,115.77007777777776,105.89794722222224,116.23629722222222,118.57516666666666,car,96.09508514404295,27504.0
269,115.77007777777776,105.89794722222224,116.23629722222222,118.57516666666666,car,93.53671073913574,1175.0
269,115.77007777777776,105.89794722222224,116.23629722222222,118.57516666666666,car,63.42573761940002,240.0
269,115.77007777777776,105.89794722222224,116.23629722222222,118.57516666666666,car,90.52974581718443,270.0
269,115.77007777777776,105.89794722222224,116.23629722222222,118.57516666666666,car,90.93653559684752,150.0
269,115.77007777777776,105.89794722222224,116.23629722222222,118.57516666666666,car,94.71028447151184,432.0
269,115.77007777777776,105.89794722222224,116.23629722222222,118.57516666666666,car,94.12447214126588,1656.0
270,112.65218055555556,105.96454444444444,114.57294166666668,111.37043333333334,car,99.29569959640504,19038.0
270,112.65218055555556,105.96454444444444,114.57294166666668,111.37043333333334,car,89.04494047164917,221.0
270,112.65218055555556,105.96454444444444,114.57294166666668,111.37043333333334,car,94.73822712898254,255.0
270,112.65218055555556,105.96454444444444,114.57294166666668,111.37043333333334,car,99.41909909248352,1617.0
271,120.04211388888888,107.21328888888888,121.35932777777778,122.33479722222222,car,99.3112087249756,13350.0
272,125.99684166666668,122.86308055555556,126.93863055555556,125.29058611111112,car,99.7063934803009,6111.0
273,106.32037777777778,94.94790555555556,107.77187777777776,107.79764166666666,car,65.46840071678162,1064.0
273,106.32037777777778,94.94790555555556,107.77187777777776,107.79764166666666,car,79.90339398384094,49.0
273,106.32037777777778,94.94790555555556,107.77187777777776,107.79764166666666,car,97.8064775466919,144.0
273,106.32037777777778,94.94790555555556,107.77187777777776,107.79764166666666,car,99.57749247550964,2145.0
274,100.05301666666666,97.85827222222224,101.281025,98.45905833333332,car,97.83206582069396,40128.0
274,100.05301666666666,97.85827222222224,101.281025,98.45905833333332,car,99.74055290222168,3450.0
274,100.05301666666666,97.85827222222224,101.281025,98.45905833333332,car,65.39457440376282,72.0
274,100.05301666666666,97.85827222222224,101.281025,98.45905833333332,car,95.7502543926239,121.0
275,140.33705833333337,136.02346111111112,140.91535833333333,140.8882888888889,car,99.9100625514984,20648.0
275,140.33705833333337,136.02346111111112,140.91535833333333,140.8882888888889,car,79.68938946723938,576.0
275,140.33705833333337,136.02346111111112,140.91535833333333,140.8882888888889,car,93.71576309204102,2537.0
276,116.00089166666666,106.92662777777778,117.91643888888888,115.66794444444444,car,95.47605514526369,22385.0
276,116.00089166666666,106.92662777777778,117.91643888888888,115.66794444444444,car,97.04788327217102,4060.0
276,116.00089166666666,106.92662777777778,117.91643888888888,115.66794444444444,car,97.5948929786682,8096.0
276,116.00089166666666,106.92662777777778,117.91643888888888,115.66794444444444,car,95.80146074295044,23088.0
276,116.00089166666666,106.92662777777778,117.91643888888888,115.66794444444444,car,90.9993827342987,195.0
276,116.00089166666666,106.92662777777778,117.91643888888888,115.66794444444444,car,95.41478157043456,288.0
276,116.00089166666666,106.92662777777778,117.91643888888888,115.66794444444444,car,94.00508403778076,480.0
276,116.00089166666666,106.92662777777778,117.91643888888888,115.66794444444444,car,99.37096238136292,1116.0
276,116.00089166666666,106.92662777777778,117.91643888888888,115.66794444444444,car,62.017518281936646,529.0
276,116.00089166666666,106.92662777777778,117.91643888888888,115.66794444444444,car,99.77629780769348,1749.0
277,105.35266944444444,93.79118333333334,106.96342222222222,106.57786944444445,car,86.84149980545044,72.0
277,105.35266944444444,93.79118333333334,106.96342222222222,106.57786944444445,car,85.15178561210632,80.0
278,112.79030555555556,111.84208333333332,113.64215555555556,111.43223611111112,car,98.8225519657135,15402.0
278,112.79030555555556,111.84208333333332,113.64215555555556,111.43223611111112,car,99.45011734962463,4320.0
278,112.79030555555556,111.84208333333332,113.64215555555556,111.43223611111112,car,98.97068738937378,3818.0
278,112.79030555555556,111.84208333333332,113.64215555555556,111.43223611111112,car,99.9123990535736,9472.0
278,112.79030555555556,111.84208333333332,113.64215555555556,111.43223611111112,car,80.06335496902466,238.0
278,112.79030555555556,111.84208333333332,113.64215555555556,111.43223611111112,car,97.86904454231262,966.0
278,112.79030555555556,111.84208333333332,113.64215555555556,111.43223611111112,car,81.04661107063293,770.0
279,126.64509166666669,119.2670611111111,126.769925,129.20249444444443,motorbike,88.10409903526306,20043.0
279,126.64509166666669,119.2670611111111,126.769925,129.20249444444443,motorbike,74.6999204158783,4081.0
279,126.64509166666669,119.2670611111111,126.769925,129.20249444444443,car,86.19739413261414,110.0
279,126.64509166666669,119.2670611111111,126.769925,129.20249444444443,car,68.76052618026733,143.0
279,126.64509166666669,119.2670611111111,126.769925,129.20249444444443,motorbike,70.52359580993652,1330.0
280,122.70369166666669,109.59667777777776,126.42626111111112,120.34605833333332,,,
281,100.15957777777778,92.21801388888888,102.44245,98.64775277777778,car,99.02387857437134,3250.0
281,100.15957777777778,92.21801388888888,102.44245,98.64775277777778,car,99.61018562316896,7564.0
281,100.15957777777778,92.21801388888888,102.44245,98.64775277777778,car,83.69742631912231,1505.0
282,123.87403888888888,117.52015,127.92878611111112,118.3239138888889,truck,81.6347599029541,5060.0
282,123.87403888888888,117.52015,127.92878611111112,118.3239138888889,car,63.02995085716248,1140.0
283,129.70914166666665,125.23447222222222,130.85349722222222,129.17457222222222,car,99.94961619377136,24924.0
283,129.70914166666665,125.23447222222222,130.85349722222222,129.17457222222222,car,99.76475238800047,3942.0
283,129.70914166666665,125.23447222222222,130.85349722222222,129.17457222222222,car,76.53313279151917,240.0
283,129.70914166666665,125.23447222222222,130.85349722222222,129.17457222222222,car,65.6939446926117,208.0
283,129.70914166666665,125.23447222222222,130.85349722222222,129.17457222222222,car,86.55788898468018,312.0
284,131.02826944444445,123.102375,130.95935277777778,134.11581666666666,car,99.13650155067444,17480.0
284,131.02826944444445,123.102375,130.95935277777778,134.11581666666666,car,95.91746926307678,17910.0
284,131.02826944444445,123.102375,130.95935277777778,134.11581666666666,car,73.50344061851501,49.0
284,131.02826944444445,123.102375,130.95935277777778,134.11581666666666,car,97.42406010627748,240.0
284,131.02826944444445,123.102375,130.95935277777778,134.11581666666666,car,66.02321267127991,1443.0
284,131.02826944444445,123.102375,130.95935277777778,134.11581666666666,car,75.96521377563477,648.0
284,131.02826944444445,123.102375,130.95935277777778,134.11581666666666,car,98.658949136734,2250.0
285,116.88701666666668,105.65259722222224,118.90515833333332,117.1372138888889,traffic light,65.68252444267273,209.0
285,116.88701666666668,105.65259722222224,118.90515833333332,117.1372138888889,car,96.09888792037964,611.0
285,116.88701666666668,105.65259722222224,118.90515833333332,117.1372138888889,car,95.81196904182434,656.0
286,130.87451388888888,129.82627222222223,131.17586666666668,130.59150277777778,car,74.77206587791443,68432.0
286,130.87451388888888,129.82627222222223,131.17586666666668,130.59150277777778,car,94.72734928131104,39114.0
286,130.87451388888888,129.82627222222223,131.17586666666668,130.59150277777778,car,97.2319722175598,6080.0
286,130.87451388888888,129.82627222222223,131.17586666666668,130.59150277777778,car,68.54333281517029,280.0
286,130.87451388888888,129.82627222222223,131.17586666666668,130.59150277777778,car,99.5635151863098,2451.0
286,130.87451388888888,129.82627222222223,131.17586666666668,130.59150277777778,car,86.7602288722992,945.0
287,120.70395555555557,112.17953888888889,120.467075,124.39498333333331,car,99.47708249092102,49000.0
287,120.70395555555557,112.17953888888889,120.467075,124.39498333333331,car,92.45905876159668,300.0
287,120.70395555555557,112.17953888888889,120.467075,124.39498333333331,person,91.20116829872131,1131.0
288,102.42973055555557,95.37974444444444,104.13039722222224,101.73641388888888,,,
289,90.30063888888888,87.79015833333334,91.42295833333333,88.983275,car,98.66339564323424,4386.0
289,90.30063888888888,87.79015833333334,91.42295833333333,88.983275,car,99.727201461792,10080.0
289,90.30063888888888,87.79015833333334,91.42295833333333,88.983275,car,87.6638412475586,675.0
289,90.30063888888888,87.79015833333334,91.42295833333333,88.983275,car,82.55913257598877,224.0
289,90.30063888888888,87.79015833333334,91.42295833333333,88.983275,car,76.74692273139954,132.0
290,137.31026944444446,131.96766666666667,138.4631777777778,136.9782138888889,car,88.89427781105042,323.0
290,137.31026944444446,131.96766666666667,138.4631777777778,136.9782138888889,car,84.688800573349,648.0
291,96.80202222222222,94.92075277777778,97.68957777777776,95.77688888888888,car,94.17928457260132,22794.0
291,96.80202222222222,94.92075277777778,97.68957777777776,95.77688888888888,car,98.49277138710022,4400.0
291,96.80202222222222,94.92075277777778,97.68957777777776,95.77688888888888,car,78.48132252693176,240.0
291,96.80202222222222,94.92075277777778,97.68957777777776,95.77688888888888,car,96.66064381599426,832.0
291,96.80202222222222,94.92075277777778,97.68957777777776,95.77688888888888,car,98.82715940475464,1674.0
292,106.29566666666666,98.6797611111111,107.84043611111112,106.15056111111112,car,99.46497678756714,38142.0
292,106.29566666666666,98.6797611111111,107.84043611111112,106.15056111111112,person,63.42543363571167,1288.0
292,106.29566666666666,98.6797611111111,107.84043611111112,106.15056111111112,motorbike,87.31343746185303,1763.0
293,133.47591666666668,131.9031527777778,133.97943055555555,133.0264861111111,car,99.85325932502748,3922.0
293,133.47591666666668,131.9031527777778,133.97943055555555,133.0264861111111,car,99.46467876434326,18576.0
293,133.47591666666668,131.9031527777778,133.97943055555555,133.0264861111111,car,86.03213429450989,64.0
293,133.47591666666668,131.9031527777778,133.97943055555555,133.0264861111111,car,91.03869199752808,342.0
294,113.45770277777778,107.09191388888888,114.31481388888888,114.1609888888889,car,99.98143911361694,21894.0
294,113.45770277777778,107.09191388888888,114.31481388888888,114.1609888888889,car,98.85656833648682,20436.0
294,113.45770277777778,107.09191388888888,114.31481388888888,114.1609888888889,car,99.58289861679076,3422.0
294,113.45770277777778,107.09191388888888,114.31481388888888,114.1609888888889,car,81.00728988647461,56.0
294,113.45770277777778,107.09191388888888,114.31481388888888,114.1609888888889,car,86.27459406852722,110.0
295,120.80216944444444,115.2199,122.61483888888888,119.32123333333334,,,
296,148.56387222222222,145.7494111111111,148.97902222222223,148.71944444444443,car,88.9614462852478,43928.0
296,148.56387222222222,145.7494111111111,148.97902222222223,148.71944444444443,car,99.62212443351746,45548.0
296,148.56387222222222,145.7494111111111,148.97902222222223,148.71944444444443,car,97.02667593955994,4446.0
296,148.56387222222222,145.7494111111111,148.97902222222223,148.71944444444443,car,98.90965819358826,8134.0
296,148.56387222222222,145.7494111111111,148.97902222222223,148.71944444444443,car,63.865554332733154,288.0
296,148.56387222222222,145.7494111111111,148.97902222222223,148.71944444444443,car,68.1894063949585,168.0
296,148.56387222222222,145.7494111111111,148.97902222222223,148.71944444444443,car,70.60946226119995,132.0
296,148.56387222222222,145.7494111111111,148.97902222222223,148.71944444444443,car,64.96282815933228,80.0
296,148.56387222222222,145.7494111111111,148.97902222222223,148.71944444444443,car,88.09090852737427,144.0
296,148.56387222222222,145.7494111111111,148.97902222222223,148.71944444444443,car,86.00216507911682,234.0
296,148.56387222222222,145.7494111111111,148.97902222222223,148.71944444444443,car,96.29796743392944,925.0
296,148.56387222222222,145.7494111111111,148.97902222222223,148.71944444444443,car,99.8526692390442,2340.0
297,132.63615277777777,125.0946,133.10928611111112,134.51991388888888,motorbike,80.06699085235596,2800.0
297,132.63615277777777,125.0946,133.10928611111112,134.51991388888888,bird,63.65043520927429,50.0
297,132.63615277777777,125.0946,133.10928611111112,134.51991388888888,car,96.56776785850523,378.0
298,115.44814166666669,108.544075,115.99844444444444,116.93196944444443,car,99.666428565979,3726.0
298,115.44814166666669,108.544075,115.99844444444444,116.93196944444443,car,99.62403774261476,10248.0
298,115.44814166666669,108.544075,115.99844444444444,116.93196944444443,traffic light,65.24602770805359,288.0
298,115.44814166666669,108.544075,115.99844444444444,116.93196944444443,car,94.15637850761414,121.0
298,115.44814166666669,108.544075,115.99844444444444,116.93196944444443,car,81.11799955368042,90.0
298,115.44814166666669,108.544075,115.99844444444444,116.93196944444443,car,97.04707860946657,1216.0
298,115.44814166666669,108.544075,115.99844444444444,116.93196944444443,car,96.74121141433716,238.0
298,115.44814166666669,108.544075,115.99844444444444,116.93196944444443,car,91.67971611022948,624.0
299,119.3993611111111,117.22424722222222,120.08527222222222,118.831925,,,
300,122.77474444444444,119.48556388888888,123.22271666666668,123.11562777777776,car,99.92823004722597,30351.0
300,122.77474444444444,119.48556388888888,123.22271666666668,123.11562777777776,car,99.85142350196838,5490.0
300,122.77474444444444,119.48556388888888,123.22271666666668,123.11562777777776,car,79.43424582481384,270.0
300,122.77474444444444,119.48556388888888,123.22271666666668,123.11562777777776,car,92.65499711036682,896.0
300,122.77474444444444,119.48556388888888,123.22271666666668,123.11562777777776,car,88.88906240463257,1736.0
301,121.51330833333331,119.93647222222222,122.60875,119.94559444444444,car,99.86981749534608,14094.0
301,121.51330833333331,119.93647222222222,122.60875,119.94559444444444,car,97.91723489761353,1652.0
301,121.51330833333331,119.93647222222222,122.60875,119.94559444444444,car,97.64665365219116,1386.0
301,121.51330833333331,119.93647222222222,122.60875,119.94559444444444,car,93.07602047920228,969.0
302,80.53513611111111,76.45171944444445,83.1706,76.90024166666667,car,99.52994585037231,13871.0
302,80.53513611111111,76.45171944444445,83.1706,76.90024166666667,car,98.89605045318604,24190.0
302,80.53513611111111,76.45171944444445,83.1706,76.90024166666667,car,81.69958591461182,225.0
302,80.53513611111111,76.45171944444445,83.1706,76.90024166666667,car,91.42712950706482,598.0
302,80.53513611111111,76.45171944444445,83.1706,76.90024166666667,car,99.03476238250732,2268.0
303,107.82915,100.96441944444445,110.24576666666668,105.67815555555556,person,89.53233361244202,160.0
303,107.82915,100.96441944444445,110.24576666666668,105.67815555555556,person,99.21123385429382,1675.0
303,107.82915,100.96441944444445,110.24576666666668,105.67815555555556,person,94.19291615486144,1265.0
304,115.25654444444444,112.67167777777776,115.99876111111112,114.76464166666666,motorbike,70.11748552322388,667.0
305,116.61906944444443,110.00957777777778,119.38508888888887,113.68910277777778,car,99.77540373802184,4368.0
305,116.61906944444443,110.00957777777778,119.38508888888887,113.68910277777778,car,90.00020027160645,648.0
306,105.52726111111112,102.50315555555557,107.84945,102.10026111111112,car,99.3696391582489,15180.0
306,105.52726111111112,102.50315555555557,107.84945,102.10026111111112,car,86.32026314735413,169.0
307,110.98640277777778,113.34915,112.46990833333334,107.13284722222222,,,
308,138.15888333333334,134.17090555555555,139.62290833333333,136.73196944444445,car,99.1934597492218,22320.0
308,138.15888333333334,134.17090555555555,139.62290833333333,136.73196944444445,car,84.79729294776917,2450.0
308,138.15888333333334,134.17090555555555,139.62290833333333,136.73196944444445,car,98.72658252716064,3233.0
308,138.15888333333334,134.17090555555555,139.62290833333333,136.73196944444445,car,95.9567666053772,132.0
309,145.39627222222222,139.82441944444443,145.99426944444446,146.34218611111112,car,89.8097276687622,81.0
310,129.19836944444444,128.51975277777777,130.8090638888889,126.29216111111111,car,99.44785833358765,15900.0
310,129.19836944444444,128.51975277777777,130.8090638888889,126.29216111111111,car,99.79527592658997,3570.0
310,129.19836944444444,128.51975277777777,130.8090638888889,126.29216111111111,car,83.13536047935486,192.0
310,129.19836944444444,128.51975277777777,130.8090638888889,126.29216111111111,car,97.60191440582275,690.0
311,137.31819444444446,129.90411111111112,137.78535555555555,139.13512777777777,car,99.48232173919678,4956.0
311,137.31819444444446,129.90411111111112,137.78535555555555,139.13512777777777,car,70.67904472351074,154.0
311,137.31819444444446,129.90411111111112,137.78535555555555,139.13512777777777,car,88.98159861564636,783.0
312,137.67818333333332,131.76335833333334,138.33068333333333,138.57564444444444,car,98.10448288917542,39501.0
312,137.67818333333332,131.76335833333334,138.33068333333333,138.57564444444444,car,94.62957382202148,210.0
313,77.27686944444444,65.84541944444445,80.42169166666666,75.44081944444444,car,99.7930347919464,79323.0
313,77.27686944444444,65.84541944444445,80.42169166666666,75.44081944444444,car,96.46360874176024,21620.0
314,116.47581666666666,111.92977777777776,116.38010555555556,118.341475,bus,99.79958534240724,105245.0
314,116.47581666666666,111.92977777777776,116.38010555555556,118.341475,car,99.70428943634032,1680.0
315,133.6807777777778,124.19220555555556,134.36051111111112,135.94270277777778,car,99.31132197380066,54168.0
315,133.6807777777778,124.19220555555556,134.36051111111112,135.94270277777778,car,98.8124132156372,9579.0
315,133.6807777777778,124.19220555555556,134.36051111111112,135.94270277777778,car,88.93619775772095,496.0
315,133.6807777777778,124.19220555555556,134.36051111111112,135.94270277777778,car,71.04352116584778,224.0
316,141.05386388888888,134.18743055555555,141.77493611111112,142.24305,car,99.19865131378174,6324.0
316,141.05386388888888,134.18743055555555,141.77493611111112,142.24305,car,95.09804844856262,4171.0
316,141.05386388888888,134.18743055555555,141.77493611111112,142.24305,car,91.72327518463136,897.0
317,137.55462222222224,134.3178027777778,137.96645833333332,137.95218055555554,car,94.72842812538148,15444.0
317,137.55462222222224,134.3178027777778,137.96645833333332,137.95218055555554,car,79.83944416046143,37674.0
317,137.55462222222224,134.3178027777778,137.96645833333332,137.95218055555554,car,99.70977902412416,6255.0
317,137.55462222222224,134.3178027777778,137.96645833333332,137.95218055555554,car,99.50902462005617,15996.0
317,137.55462222222224,134.3178027777778,137.96645833333332,137.95218055555554,car,74.69474673271179,260.0
317,137.55462222222224,134.3178027777778,137.96645833333332,137.95218055555554,car,62.21161484718323,132.0
317,137.55462222222224,134.3178027777778,137.96645833333332,137.95218055555554,car,80.64525127410889,221.0
317,137.55462222222224,134.3178027777778,137.96645833333332,137.95218055555554,car,74.98957514762878,1484.0
317,137.55462222222224,134.3178027777778,137.96645833333332,137.95218055555554,car,96.66666388511658,936.0
318,130.1403138888889,127.53278333333331,131.88299166666667,127.64057777777778,car,89.82834815979004,1045.0
319,144.15514444444443,138.4263,144.85223055555556,144.9736638888889,car,66.7264997959137,108.0
319,144.15514444444443,138.4263,144.85223055555556,144.9736638888889,car,84.54789519309998,300.0
320,121.96623333333334,116.43822222222222,121.73488333333331,124.44548055555556,car,99.76873397827148,4128.0
320,121.96623333333334,116.43822222222222,121.73488333333331,124.44548055555556,car,99.4345724582672,5015.0
320,121.96623333333334,116.43822222222222,121.73488333333331,124.44548055555556,car,75.55813789367676,80.0
320,121.96623333333334,116.43822222222222,121.73488333333331,124.44548055555556,car,63.9176607131958,225.0
320,121.96623333333334,116.43822222222222,121.73488333333331,124.44548055555556,car,99.64353442192078,1720.0
321,139.8378972222222,138.9068,140.77880555555555,138.2958361111111,car,98.9615261554718,4656.0
321,139.8378972222222,138.9068,140.77880555555555,138.2958361111111,car,65.89168310165405,272.0
321,139.8378972222222,138.9068,140.77880555555555,138.2958361111111,car,96.09295725822447,1247.0
321,139.8378972222222,138.9068,140.77880555555555,138.2958361111111,car,95.35673260688782,1809.0
321,139.8378972222222,138.9068,140.77880555555555,138.2958361111111,car,98.78540635108948,1036.0
321,139.8378972222222,138.9068,140.77880555555555,138.2958361111111,car,99.56098794937134,936.0
321,139.8378972222222,138.9068,140.77880555555555,138.2958361111111,car,99.21370148658752,1066.0
322,106.83230833333332,107.01974444444444,107.96208055555556,104.50375555555556,,,
