,Horodateur,Age,Gender,Origin,Residence,Percentage of lifetime in a city,Image1 ID,Image2 ID,Winner,Person ID
7928,24/11/2021 02:08:44,22,Male,Europe,Lausanne,0.959713,374,53,374,22285380.0
7929,24/11/2021 02:08:48,22,Male,Europe,Lausanne,0.959713,397,82,397,22285380.0
7930,24/11/2021 02:08:51,22,Male,Europe,Lausanne,0.959713,51,125,51,22285380.0
7931,24/11/2021 02:08:53,22,Male,Europe,Lausanne,0.959713,73,425,73,22285380.0
7932,24/11/2021 02:08:56,22,Male,Europe,Lausanne,0.959713,129,59,59,22285380.0
7933,24/11/2021 02:09:01,22,Male,Europe,Lausanne,0.959713,189,274,274,22285380.0
7934,24/11/2021 02:09:04,22,Male,Europe,Lausanne,0.959713,166,139,139,22285380.0
7935,24/11/2021 02:09:08,22,Male,Europe,Lausanne,0.959713,457,322,322,22285380.0
7936,24/11/2021 02:09:10,22,Male,Europe,Lausanne,0.959713,12,266,12,22285380.0
7937,24/11/2021 02:09:13,22,Male,Europe,Lausanne,0.959713,355,283,355,22285380.0
7938,24/11/2021 02:09:15,22,Male,Europe,Lausanne,0.959713,298,42,42,22285380.0
7939,24/11/2021 02:09:27,22,Male,Europe,Lausanne,0.959713,64,19,64,22285380.0
7940,24/11/2021 02:09:29,22,Male,Europe,Lausanne,0.959713,364,54,54,22285380.0
7941,24/11/2021 02:09:32,22,Male,Europe,Lausanne,0.959713,221,28,28,22285380.0
7942,24/11/2021 02:09:34,22,Male,Europe,Lausanne,0.959713,342,336,342,22285380.0
7943,24/11/2021 02:09:40,22,Male,Europe,Lausanne,0.959713,132,354,132,22285380.0
7944,24/11/2021 02:09:43,22,Male,Europe,Lausanne,0.959713,165,338,165,22285380.0
7945,24/11/2021 02:09:44,22,Male,Europe,Lausanne,0.959713,53,431,431,22285380.0
7946,24/11/2021 02:09:52,22,Male,Europe,Lausanne,0.959713,4,217,4,22285380.0
7947,24/11/2021 02:09:53,22,Male,Europe,Lausanne,0.959713,2,368,368,22285380.0
7948,24/11/2021 02:09:56,22,Male,Europe,Lausanne,0.959713,35,283,35,22285380.0
7949,24/11/2021 02:09:58,22,Male,Europe,Lausanne,0.959713,335,55,55,22285380.0
7950,24/11/2021 02:10:02,22,Male,Europe,Lausanne,0.959713,313,179,313,22285380.0
7951,24/11/2021 02:10:06,22,Male,Europe,Lausanne,0.959713,231,436,436,22285380.0
7952,24/11/2021 02:10:10,22,Male,Europe,Lausanne,0.959713,118,107,118,22285380.0
7953,24/11/2021 02:10:12,22,Male,Europe,Lausanne,0.959713,41,136,41,22285380.0
7954,24/11/2021 02:10:15,22,Male,Europe,Lausanne,0.959713,363,204,363,22285380.0
7955,24/11/2021 02:10:18,22,Male,Europe,Lausanne,0.959713,191,252,191,22285380.0
7956,24/11/2021 02:10:20,22,Male,Europe,Lausanne,0.959713,328,267,267,22285380.0
7957,24/11/2021 02:10:24,22,Male,Europe,Lausanne,0.959713,316,69,316,22285380.0
7958,24/11/2021 02:10:27,22,Male,Europe,Lausanne,0.959713,441,36,441,22285380.0
7959,24/11/2021 02:10:32,22,Male,Europe,Lausanne,0.959713,218,443,443,22285380.0
7960,24/11/2021 02:10:34,22,Male,Europe,Lausanne,0.959713,418,99,418,22285380.0
7961,24/11/2021 02:10:37,22,Male,Europe,Lausanne,0.959713,74,77,74,22285380.0
7962,24/11/2021 02:10:40,22,Male,Europe,Lausanne,0.959713,163,271,271,22285380.0
7963,24/11/2021 02:10:44,22,Male,Europe,Lausanne,0.959713,337,111,111,22285380.0
7964,24/11/2021 02:10:55,22,Male,Europe,Lausanne,0.959713,12,10,12,22285380.0
7965,24/11/2021 02:11:01,22,Male,Europe,Lausanne,0.959713,359,418,359,22285380.0
7966,24/11/2021 02:11:07,22,Male,Europe,Lausanne,0.959713,101,179,101,22285380.0
7967,24/11/2021 02:11:09,22,Male,Europe,Lausanne,0.959713,14,121,121,22285380.0
7968,24/11/2021 02:11:11,22,Male,Europe,Lausanne,0.959713,76,296,76,22285380.0
7969,24/11/2021 02:11:13,22,Male,Europe,Lausanne,0.959713,340,243,340,22285380.0
7970,24/11/2021 02:11:15,22,Male,Europe,Lausanne,0.959713,285,425,425,22285380.0
7971,24/11/2021 02:11:17,22,Male,Europe,Lausanne,0.959713,416,35,416,22285380.0
7972,24/11/2021 02:11:19,22,Male,Europe,Lausanne,0.959713,388,332,332,22285380.0
7973,24/11/2021 02:11:22,22,Male,Europe,Lausanne,0.959713,316,205,205,22285380.0
7974,24/11/2021 02:11:24,22,Male,Europe,Lausanne,0.959713,299,308,299,22285380.0
7975,24/11/2021 02:11:26,22,Male,Europe,Lausanne,0.959713,379,2,2,22285380.0
7976,24/11/2021 02:11:27,22,Male,Europe,Lausanne,0.959713,326,378,326,22285380.0
7977,24/11/2021 02:11:29,22,Male,Europe,Lausanne,0.959713,454,351,454,22285380.0
7978,24/11/2021 02:11:34,22,Male,Europe,Lausanne,0.959713,141,130,141,22285380.0
7979,24/11/2021 02:11:40,22,Male,Europe,Lausanne,0.959713,427,160,160,22285380.0
7980,24/11/2021 02:11:41,22,Male,Europe,Lausanne,0.959713,419,346,346,22285380.0
7981,24/11/2021 02:11:46,22,Male,Europe,Lausanne,0.959713,91,369,91,22285380.0
7982,24/11/2021 02:11:49,22,Male,Europe,Lausanne,0.959713,28,434,28,22285380.0
7983,24/11/2021 02:11:51,22,Male,Europe,Lausanne,0.959713,52,286,286,22285380.0
7984,24/11/2021 02:11:54,22,Male,Europe,Lausanne,0.959713,432,411,411,22285380.0
7985,24/11/2021 02:11:54,22,Male,Europe,Lausanne,0.959713,84,207,207,22285380.0
7986,24/11/2021 02:11:57,22,Male,Europe,Lausanne,0.959713,134,19,134,22285380.0
7987,24/11/2021 02:12:00,22,Male,Europe,Lausanne,0.959713,254,249,254,22285380.0
7988,24/11/2021 02:12:03,22,Male,Europe,Lausanne,0.959713,306,69,306,22285380.0
7989,24/11/2021 07:23:14,50,Female,Europe,Europe,0.6655629,149,34,34,5014934.0
7990,24/11/2021 07:23:18,50,Female,Europe,Europe,0.6655629,10,437,437,5014934.0
7991,24/11/2021 07:23:25,50,Female,Europe,Europe,0.6655629,79,185,185,5014934.0
7992,24/11/2021 07:23:31,50,Female,Europe,Europe,0.6655629,40,5,5,5014934.0
7993,24/11/2021 07:23:34,50,Female,Europe,Europe,0.6655629,126,328,126,5014934.0
7994,24/11/2021 07:23:37,50,Female,Europe,Europe,0.6655629,123,91,123,5014934.0
7995,24/11/2021 07:23:40,50,Female,Europe,Europe,0.6655629,0,158,0,5014934.0
7996,24/11/2021 07:23:42,50,Female,Europe,Europe,0.6655629,178,73,73,5014934.0
7997,24/11/2021 07:23:44,50,Female,Europe,Europe,0.6655629,86,350,86,5014934.0
7998,24/11/2021 07:23:46,50,Female,Europe,Europe,0.6655629,88,277,277,5014934.0
7999,24/11/2021 07:23:53,50,Female,Europe,Europe,0.6655629,231,407,407,5014934.0
8000,24/11/2021 07:23:59,50,Female,Europe,Europe,0.6655629,351,36,351,5014934.0
8001,24/11/2021 07:24:04,50,Female,Europe,Europe,0.6655629,347,266,347,5014934.0
8002,24/11/2021 07:24:06,50,Female,Europe,Europe,0.6655629,312,353,312,5014934.0
8003,24/11/2021 07:24:09,50,Female,Europe,Europe,0.6655629,125,171,125,5014934.0
8004,24/11/2021 07:24:16,50,Female,Europe,Europe,0.6655629,269,281,281,5014934.0
8005,24/11/2021 07:24:18,50,Female,Europe,Europe,0.6655629,127,180,180,5014934.0
8006,24/11/2021 07:24:30,50,Female,Europe,Europe,0.6655629,138,124,124,5014934.0
8007,24/11/2021 07:24:33,50,Female,Europe,Europe,0.6655629,261,385,261,5014934.0
8008,24/11/2021 07:24:35,50,Female,Europe,Europe,0.6655629,429,58,58,5014934.0
8009,24/11/2021 07:24:37,50,Female,Europe,Europe,0.6655629,14,32,32,5014934.0
8010,24/11/2021 07:24:38,50,Female,Europe,Europe,0.6655629,193,409,193,5014934.0
8011,24/11/2021 07:24:43,50,Female,Europe,Europe,0.6655629,208,322,322,5014934.0
8012,24/11/2021 07:24:52,50,Female,Europe,Europe,0.6655629,424,157,157,5014934.0
8013,24/11/2021 07:24:54,50,Female,Europe,Europe,0.6655629,436,247,436,5014934.0
8014,24/11/2021 07:33:59,50,Female,Europe,Europe,0.6655629,177,113,113,5014934.0
8015,24/11/2021 07:34:01,50,Female,Europe,Europe,0.6655629,179,321,179,5014934.0
8016,24/11/2021 07:34:04,50,Female,Europe,Europe,0.6655629,50,294,50,5014934.0
8017,24/11/2021 07:34:06,50,Female,Europe,Europe,0.6655629,126,57,126,5014934.0
8018,24/11/2021 07:34:07,50,Female,Europe,Europe,0.6655629,325,237,325,5014934.0
8019,24/11/2021 07:34:14,50,Female,Europe,Europe,0.6655629,203,208,203,5014934.0
8020,24/11/2021 07:34:18,50,Female,Europe,Europe,0.6655629,172,11,172,5014934.0
8021,24/11/2021 07:34:20,50,Female,Europe,Europe,0.6655629,357,306,306,5014934.0
8022,24/11/2021 07:34:23,50,Female,Europe,Europe,0.6655629,304,425,425,5014934.0
8023,24/11/2021 07:34:25,50,Female,Europe,Europe,0.6655629,284,202,284,5014934.0
8024,24/11/2021 07:34:28,50,Female,Europe,Europe,0.6655629,263,335,335,5014934.0
8025,24/11/2021 07:39:24,50,Female,Europe,Europe,0.6655629,305,389,305,5014934.0
8026,24/11/2021 07:39:27,50,Female,Europe,Europe,0.6655629,379,315,315,5014934.0
8027,24/11/2021 07:39:29,50,Female,Europe,Europe,0.6655629,383,125,125,5014934.0
8028,24/11/2021 07:39:31,50,Female,Europe,Europe,0.6655629,225,241,241,5014934.0
8029,24/11/2021 07:39:33,50,Female,Europe,Europe,0.6655629,118,23,23,5014934.0
8030,24/11/2021 07:39:37,50,Female,Europe,Europe,0.6655629,421,89,421,5014934.0
8031,24/11/2021 07:39:40,50,Female,Europe,Europe,0.6655629,28,24,28,5014934.0
8032,24/11/2021 07:39:43,50,Female,Europe,Europe,0.6655629,15,205,205,5014934.0
8033,24/11/2021 07:39:46,50,Female,Europe,Europe,0.6655629,247,189,189,5014934.0
8034,24/11/2021 07:39:48,50,Female,Europe,Europe,0.6655629,416,12,12,5014934.0
8035,24/11/2021 07:39:51,50,Female,Europe,Europe,0.6655629,175,352,352,5014934.0
8036,24/11/2021 07:39:54,50,Female,Europe,Europe,0.6655629,445,246,246,5014934.0
8037,24/11/2021 07:39:56,50,Female,Europe,Europe,0.6655629,428,123,123,5014934.0
8038,24/11/2021 07:40:01,50,Female,Europe,Europe,0.6655629,27,48,48,5014934.0
8039,24/11/2021 07:40:04,50,Female,Europe,Europe,0.6655629,43,166,43,5014934.0
8040,24/11/2021 07:40:06,50,Female,Europe,Europe,0.6655629,16,243,16,5014934.0
8041,24/11/2021 07:40:08,50,Female,Europe,Europe,0.6655629,29,354,354,5014934.0
8042,24/11/2021 07:40:10,50,Female,Europe,Europe,0.6655629,86,392,86,5014934.0
8043,24/11/2021 07:40:12,50,Female,Europe,Europe,0.6655629,39,381,39,5014934.0
8044,24/11/2021 07:40:15,50,Female,Europe,Europe,0.6655629,379,11,11,5014934.0
8045,24/11/2021 07:40:18,50,Female,Europe,Europe,0.6655629,351,192,351,5014934.0
8046,24/11/2021 07:40:20,50,Female,Europe,Europe,0.6655629,253,252,253,5014934.0
8047,24/11/2021 07:40:22,50,Female,Europe,Europe,0.6655629,256,276,256,5014934.0
8048,24/11/2021 07:40:25,50,Female,Europe,Europe,0.6655629,404,338,338,5014934.0
8049,24/11/2021 07:40:26,50,Female,Europe,Europe,0.6655629,428,17,17,5014934.0
8050,24/11/2021 07:40:29,50,Female,Europe,Europe,0.6655629,408,217,217,5014934.0
8051,24/11/2021 07:40:33,50,Female,Europe,Europe,0.6655629,75,401,401,5014934.0
8052,24/11/2021 07:40:34,50,Female,Europe,Europe,0.6655629,173,324,324,5014934.0
8053,24/11/2021 07:40:36,50,Female,Europe,Europe,0.6655629,441,299,299,5014934.0
8054,24/11/2021 07:40:38,50,Female,Europe,Europe,0.6655629,294,345,294,5014934.0
8055,24/11/2021 07:40:40,50,Female,Europe,Europe,0.6655629,448,397,397,5014934.0
8056,24/11/2021 07:40:42,50,Female,Europe,Europe,0.6655629,51,350,51,5014934.0
8057,24/11/2021 07:40:44,50,Female,Europe,Europe,0.6655629,90,121,90,5014934.0
8058,24/11/2021 07:40:46,50,Female,Europe,Europe,0.6655629,56,98,56,5014934.0
8059,24/11/2021 07:40:47,50,Female,Europe,Europe,0.6655629,342,228,228,5014934.0
8060,24/11/2021 07:40:50,50,Female,Europe,Europe,0.6655629,111,321,321,5014934.0
8061,24/11/2021 07:40:58,50,Female,Europe,Europe,0.6655629,134,411,411,5014934.0
8062,24/11/2021 07:41:00,50,Female,Europe,Europe,0.6655629,23,1,23,5014934.0
8063,24/11/2021 07:41:02,50,Female,Europe,Europe,0.6655629,298,147,298,5014934.0
8064,24/11/2021 07:41:06,50,Female,Europe,Europe,0.6655629,87,449,87,5014934.0
8065,24/11/2021 07:41:08,50,Female,Europe,Europe,0.6655629,32,346,346,5014934.0
8066,24/11/2021 07:41:10,50,Female,Europe,Europe,0.6655629,52,404,52,5014934.0
8067,24/11/2021 07:41:12,50,Female,Europe,Europe,0.6655629,271,276,271,5014934.0
8068,24/11/2021 07:41:15,50,Female,Europe,Europe,0.6655629,244,456,456,5014934.0
8069,24/11/2021 07:41:22,50,Female,Europe,Europe,0.6655629,371,138,371,5014934.0
8070,24/11/2021 07:41:24,50,Female,Europe,Europe,0.6655629,365,302,302,5014934.0
8071,24/11/2021 07:41:27,50,Female,Europe,Europe,0.6655629,225,310,310,5014934.0
8072,24/11/2021 07:41:29,50,Female,Europe,Europe,0.6655629,69,264,264,5014934.0
8073,24/11/2021 07:41:34,50,Female,Europe,Europe,0.6655629,426,397,397,5014934.0
8074,24/11/2021 07:41:36,50,Female,Europe,Europe,0.6655629,411,1,411,5014934.0
8075,24/11/2021 07:41:39,50,Female,Europe,Europe,0.6655629,268,154,154,5014934.0
8076,24/11/2021 07:41:40,50,Female,Europe,Europe,0.6655629,382,107,382,5014934.0
8077,24/11/2021 07:41:42,50,Female,Europe,Europe,0.6655629,236,198,236,5014934.0
8078,24/11/2021 07:41:44,50,Female,Europe,Europe,0.6655629,325,204,204,5014934.0
8079,24/11/2021 07:41:46,50,Female,Europe,Europe,0.6655629,366,438,366,5014934.0
8080,24/11/2021 07:41:49,50,Female,Europe,Europe,0.6655629,117,201,201,5014934.0
8081,24/11/2021 07:41:51,50,Female,Europe,Europe,0.6655629,395,269,269,5014934.0
8082,24/11/2021 07:41:54,50,Female,Europe,Europe,0.6655629,147,77,147,5014934.0
8083,24/11/2021 07:41:56,50,Female,Europe,Europe,0.6655629,160,203,203,5014934.0
8084,24/11/2021 07:41:59,50,Female,Europe,Europe,0.6655629,51,172,51,5014934.0
8085,24/11/2021 07:42:01,50,Female,Europe,Europe,0.6655629,353,379,353,5014934.0
8086,24/11/2021 07:42:03,50,Female,Europe,Europe,0.6655629,286,3,3,5014934.0
8087,24/11/2021 07:42:05,50,Female,Europe,Europe,0.6655629,187,166,187,5014934.0
8088,24/11/2021 07:42:07,50,Female,Europe,Europe,0.6655629,139,393,393,5014934.0
8089,24/11/2021 07:42:10,50,Female,Europe,Europe,0.6655629,17,141,17,5014934.0
8090,24/11/2021 07:42:12,50,Female,Europe,Europe,0.6655629,53,96,96,5014934.0
8091,24/11/2021 07:42:13,50,Female,Europe,Europe,0.6655629,16,352,16,5014934.0
8092,24/11/2021 07:42:36,50,Female,Europe,Europe,0.6655629,389,287,287,5014934.0
8093,24/11/2021 07:42:38,50,Female,Europe,Europe,0.6655629,367,250,367,5014934.0
8094,24/11/2021 07:42:42,50,Female,Europe,Europe,0.6655629,92,222,92,5014934.0
8095,24/11/2021 07:42:44,50,Female,Europe,Europe,0.6655629,2,430,2,5014934.0
8096,24/11/2021 07:42:46,50,Female,Europe,Europe,0.6655629,84,107,84,5014934.0
8097,24/11/2021 07:42:49,50,Female,Europe,Europe,0.6655629,428,379,428,5014934.0
8098,24/11/2021 07:42:50,50,Female,Europe,Europe,0.6655629,429,261,261,5014934.0
8099,24/11/2021 07:42:53,50,Female,Europe,Europe,0.6655629,37,413,37,5014934.0
8100,24/11/2021 07:42:57,50,Female,Europe,Europe,0.6655629,279,387,387,5014934.0
8101,24/11/2021 07:43:00,50,Female,Europe,Europe,0.6655629,216,55,55,5014934.0
8102,24/11/2021 07:43:03,50,Female,Europe,Europe,0.6655629,393,87,87,5014934.0
8103,24/11/2021 07:43:04,50,Female,Europe,Europe,0.6655629,54,220,54,5014934.0
8104,24/11/2021 07:43:07,50,Female,Europe,Europe,0.6655629,227,382,382,5014934.0
8105,24/11/2021 07:43:09,50,Female,Europe,Europe,0.6655629,136,206,206,5014934.0
8106,24/11/2021 07:43:11,50,Female,Europe,Europe,0.6655629,397,421,397,5014934.0
8107,24/11/2021 07:43:13,50,Female,Europe,Europe,0.6655629,64,303,303,5014934.0
8108,24/11/2021 07:43:15,50,Female,Europe,Europe,0.6655629,196,394,196,5014934.0
8109,24/11/2021 07:43:17,50,Female,Europe,Europe,0.6655629,259,51,259,5014934.0
8110,24/11/2021 07:43:19,50,Female,Europe,Europe,0.6655629,369,246,246,5014934.0
8111,24/11/2021 07:43:21,50,Female,Europe,Europe,0.6655629,377,435,377,5014934.0
8112,24/11/2021 07:43:24,50,Female,Europe,Europe,0.6655629,78,175,78,5014934.0
8113,24/11/2021 07:43:32,50,Female,Europe,Europe,0.6655629,249,182,249,5014934.0
8114,24/11/2021 08:27:00,22,Male,Europe,Lausanne,0.9083737,93,221,221,2293221.0
8115,24/11/2021 08:27:05,22,Male,Europe,Lausanne,0.9083737,207,451,207,2293221.0
8116,24/11/2021 08:27:22,22,Male,Europe,Lausanne,0.9083737,149,214,214,2293221.0
8117,24/11/2021 08:27:24,22,Male,Europe,Lausanne,0.9083737,312,36,312,2293221.0
8118,24/11/2021 08:27:32,22,Male,Europe,Lausanne,0.9083737,275,194,275,2293221.0
8119,24/11/2021 08:27:38,22,Male,Europe,Lausanne,0.9083737,35,148,148,2293221.0
8120,24/11/2021 08:27:39,22,Male,Europe,Lausanne,0.9083737,213,145,213,2293221.0
8121,24/11/2021 08:27:44,22,Male,Europe,Lausanne,0.9083737,415,159,159,2293221.0
8122,24/11/2021 08:27:52,22,Male,Europe,Lausanne,0.9083737,300,9,300,2293221.0
8123,24/11/2021 08:27:56,22,Male,Europe,Lausanne,0.9083737,49,198,198,2293221.0
8124,24/11/2021 08:27:58,22,Male,Europe,Lausanne,0.9083737,321,124,321,2293221.0
8125,24/11/2021 08:28:01,22,Male,Europe,Lausanne,0.9083737,120,372,372,2293221.0
8126,24/11/2021 08:28:03,22,Male,Europe,Lausanne,0.9083737,343,430,430,2293221.0
8127,24/11/2021 08:28:06,22,Male,Europe,Lausanne,0.9083737,46,266,46,2293221.0
8128,24/11/2021 08:28:13,22,Male,Europe,Lausanne,0.9083737,289,270,289,2293221.0
8129,24/11/2021 08:28:22,22,Male,Europe,Lausanne,0.9083737,357,272,272,2293221.0
8130,24/11/2021 08:28:24,22,Male,Europe,Lausanne,0.9083737,114,88,114,2293221.0
8131,24/11/2021 08:28:28,22,Male,Europe,Lausanne,0.9083737,196,408,196,2293221.0
8132,24/11/2021 08:28:29,22,Male,Europe,Lausanne,0.9083737,315,381,315,2293221.0
8133,24/11/2021 08:28:31,22,Male,Europe,Lausanne,0.9083737,56,365,56,2293221.0
8134,24/11/2021 08:28:35,22,Male,Europe,Lausanne,0.9083737,39,161,161,2293221.0
8135,24/11/2021 08:28:38,22,Male,Europe,Lausanne,0.9083737,129,378,129,2293221.0
8136,24/11/2021 08:28:40,22,Male,Europe,Lausanne,0.9083737,191,388,191,2293221.0
8137,24/11/2021 08:28:45,22,Male,Europe,Lausanne,0.9083737,24,356,356,2293221.0
8138,24/11/2021 08:28:47,22,Male,Europe,Lausanne,0.9083737,160,304,160,2293221.0
8139,24/11/2021 08:28:57,22,Male,Europe,Lausanne,0.9083737,261,300,261,2293221.0
8140,24/11/2021 08:38:30,22,Male,Europe,Lausanne,0.9017659,196,386,386,22196386.0
8141,24/11/2021 08:38:34,22,Male,Europe,Lausanne,0.9017659,50,223,223,22196386.0
8142,24/11/2021 09:13:40,74,Male,Europe,Europe,0.7472406,389,456,456,74389456.0
8143,24/11/2021 09:13:49,74,Male,Europe,Europe,0.7472406,451,449,451,74389456.0
8144,24/11/2021 09:13:54,74,Male,Europe,Europe,0.7472406,245,169,245,74389456.0
8145,24/11/2021 09:13:59,74,Male,Europe,Europe,0.7472406,334,339,339,74389456.0
8146,24/11/2021 09:14:06,74,Male,Europe,Europe,0.7472406,375,248,248,74389456.0
8147,24/11/2021 09:14:12,74,Male,Europe,Europe,0.7472406,253,128,253,74389456.0
8148,24/11/2021 09:14:17,74,Male,Europe,Europe,0.7472406,302,95,302,74389456.0
8149,24/11/2021 09:14:22,74,Male,Europe,Europe,0.7472406,114,352,352,74389456.0
8150,24/11/2021 09:14:24,74,Male,Europe,Europe,0.7472406,126,45,45,74389456.0
8151,24/11/2021 09:14:28,74,Male,Europe,Europe,0.7472406,273,421,273,74389456.0
8152,24/11/2021 09:14:31,74,Male,Europe,Europe,0.7472406,204,174,204,74389456.0
8153,24/11/2021 09:14:37,74,Male,Europe,Europe,0.7472406,27,173,27,74389456.0
8154,24/11/2021 09:14:45,74,Male,Europe,Europe,0.7472406,246,60,60,74389456.0
8155,24/11/2021 09:15:10,74,Male,Europe,Europe,0.7472406,378,230,230,74389456.0
8156,24/11/2021 09:15:13,74,Male,Europe,Europe,0.7472406,184,147,147,74389456.0
8157,24/11/2021 09:15:16,74,Male,Europe,Europe,0.7472406,158,7,7,74389456.0
8158,24/11/2021 09:15:19,74,Male,Europe,Europe,0.7472406,415,448,448,74389456.0
8159,24/11/2021 09:15:23,74,Male,Europe,Europe,0.7472406,298,361,298,74389456.0
8160,24/11/2021 09:15:26,74,Male,Europe,Europe,0.7472406,351,231,231,74389456.0
8161,24/11/2021 09:15:31,74,Male,Europe,Europe,0.7472406,393,148,148,74389456.0
8162,24/11/2021 09:15:35,74,Male,Europe,Europe,0.7472406,156,217,156,74389456.0
8163,24/11/2021 09:15:36,74,Male,Europe,Europe,0.7472406,216,15,216,74389456.0
8164,24/11/2021 09:15:45,74,Male,Europe,Europe,0.7472406,153,431,153,74389456.0
8165,24/11/2021 09:15:48,74,Male,Europe,Europe,0.7472406,127,417,417,74389456.0
8166,24/11/2021 09:15:51,74,Male,Europe,Europe,0.7472406,87,101,87,74389456.0
8167,24/11/2021 09:16:24,74,Male,Europe,Europe,0.7472406,291,241,291,74389456.0
8168,24/11/2021 09:16:29,74,Male,Europe,Europe,0.7472406,133,40,40,74389456.0
8169,24/11/2021 09:16:37,74,Male,Europe,Europe,0.7472406,377,338,338,74389456.0
8170,24/11/2021 09:16:45,74,Male,Europe,Europe,0.7472406,149,423,423,74389456.0
8171,24/11/2021 09:16:54,74,Male,Europe,Europe,0.7472406,197,263,263,74389456.0
8172,24/11/2021 09:17:07,74,Male,Europe,Europe,0.7472406,68,226,68,74389456.0
8173,24/11/2021 09:17:12,74,Male,Europe,Europe,0.7472406,27,255,255,74389456.0
8174,24/11/2021 09:17:25,74,Male,Europe,Europe,0.7472406,244,290,244,74389456.0
8175,24/11/2021 09:17:27,74,Male,Europe,Europe,0.7472406,170,251,251,74389456.0
8176,24/11/2021 09:17:28,74,Male,Europe,Europe,0.7472406,343,436,436,74389456.0
8177,24/11/2021 09:17:36,74,Male,Europe,Europe,0.7472406,84,327,327,74389456.0
8178,24/11/2021 09:17:41,74,Male,Europe,Europe,0.7472406,159,194,159,74389456.0
8179,24/11/2021 09:17:45,74,Male,Europe,Europe,0.7472406,123,437,437,74389456.0
8180,24/11/2021 09:18:06,74,Male,Europe,Europe,0.7472406,297,391,391,74389456.0
8181,24/11/2021 09:18:15,74,Male,Europe,Europe,0.7472406,252,19,252,74389456.0
8182,24/11/2021 09:18:21,74,Male,Europe,Europe,0.7472406,18,112,18,74389456.0
8183,24/11/2021 09:18:28,74,Male,Europe,Europe,0.7472406,444,308,444,74389456.0
8184,24/11/2021 09:18:34,74,Male,Europe,Europe,0.7472406,14,83,83,74389456.0
8185,24/11/2021 09:18:45,74,Male,Europe,Europe,0.7472406,430,162,162,74389456.0
8186,24/11/2021 09:18:50,74,Male,Europe,Europe,0.7472406,421,200,200,74389456.0
8187,24/11/2021 09:18:58,74,Male,Europe,Europe,0.7472406,144,379,144,74389456.0
8188,24/11/2021 09:19:01,74,Male,Europe,Europe,0.7472406,271,138,271,74389456.0
8189,24/11/2021 09:19:04,74,Male,Europe,Europe,0.7472406,134,392,134,74389456.0
8190,24/11/2021 09:19:11,74,Male,Europe,Europe,0.7472406,452,397,397,74389456.0
8191,24/11/2021 09:19:14,74,Male,Europe,Europe,0.7472406,233,285,285,74389456.0
8192,24/11/2021 09:19:34,74,Male,Europe,Europe,0.7472406,170,316,316,74389456.0
8193,24/11/2021 09:19:36,74,Male,Europe,Europe,0.7472406,402,102,102,74389456.0
8194,24/11/2021 09:19:40,74,Male,Europe,Europe,0.7472406,56,45,45,74389456.0
8195,24/11/2021 09:19:46,74,Male,Europe,Europe,0.7472406,91,166,91,74389456.0
8196,24/11/2021 09:19:48,74,Male,Europe,Europe,0.7472406,299,68,299,74389456.0
8197,24/11/2021 09:19:55,74,Male,Europe,Europe,0.7472406,216,200,216,74389456.0
8198,24/11/2021 09:20:04,74,Male,Europe,Europe,0.7472406,341,165,341,74389456.0
8199,24/11/2021 09:20:08,74,Male,Europe,Europe,0.7472406,18,117,18,74389456.0
8200,24/11/2021 09:20:10,74,Male,Europe,Europe,0.7472406,175,134,134,74389456.0
8201,24/11/2021 09:20:19,74,Male,Europe,Europe,0.7472406,122,19,19,74389456.0
8202,24/11/2021 09:20:21,74,Male,Europe,Europe,0.7472406,251,244,251,74389456.0
8203,24/11/2021 09:20:28,74,Male,Europe,Europe,0.7472406,259,343,259,74389456.0
8204,24/11/2021 09:20:35,74,Male,Europe,Europe,0.7472406,235,142,235,74389456.0
8205,24/11/2021 09:20:39,74,Male,Europe,Europe,0.7472406,174,161,161,74389456.0
8206,24/11/2021 09:20:43,74,Male,Europe,Europe,0.7472406,446,97,97,74389456.0
8207,24/11/2021 09:20:55,74,Male,Europe,Europe,0.7472406,388,386,388,74389456.0
8208,24/11/2021 09:21:06,74,Male,Europe,Europe,0.7472406,223,254,254,74389456.0
8209,24/11/2021 09:21:09,74,Male,Europe,Europe,0.7472406,322,405,322,74389456.0
8210,24/11/2021 09:21:13,74,Male,Europe,Europe,0.7472406,390,450,390,74389456.0
8211,24/11/2021 09:21:20,74,Male,Europe,Europe,0.7472406,96,314,96,74389456.0
8212,24/11/2021 09:21:23,74,Male,Europe,Europe,0.7472406,257,171,257,74389456.0
8213,24/11/2021 09:21:30,74,Male,Europe,Europe,0.7472406,143,248,248,74389456.0
8214,24/11/2021 09:21:33,74,Male,Europe,Europe,0.7472406,78,229,78,74389456.0
8215,24/11/2021 09:21:35,74,Male,Europe,Europe,0.7472406,27,16,16,74389456.0
8216,24/11/2021 09:21:44,74,Male,Europe,Europe,0.7472406,300,52,52,74389456.0
8217,24/11/2021 09:21:58,74,Male,Europe,Europe,0.7472406,14,335,335,74389456.0
8218,24/11/2021 09:22:01,74,Male,Europe,Europe,0.7472406,336,49,49,74389456.0
8219,24/11/2021 09:22:04,74,Male,Europe,Europe,0.7472406,285,225,285,74389456.0
8220,24/11/2021 09:22:24,74,Male,Europe,Europe,0.7472406,130,121,130,74389456.0
8221,24/11/2021 09:22:25,74,Male,Europe,Europe,0.7472406,45,184,45,74389456.0
