,Black,Grey,White,Green,Blue
517,10070.0,182330.0,21151.0,36030.0,12095.0
518,8135.0,287965.0,6552.0,12585.0,6919.0
519,2641.0,236974.0,25022.0,13399.0,11160.0
520,15317.0,225941.0,10676.0,21122.0,2629.0
521,17662.0,245334.0,8951.0,16024.0,6521.0
522,3226.0,162618.0,16079.0,7552.0,58056.0
523,22881.0,197484.0,31635.0,20404.0,8176.0
524,8884.0,222617.0,24275.0,26851.0,4946.0
525,6641.0,220062.0,8736.0,14935.0,13402.0
526,14221.0,244575.0,29335.0,12659.0,4073.0
527,8857.0,244895.0,18793.0,22809.0,21499.0
528,13502.0,227181.0,17656.0,51418.0,6377.0
529,15916.0,232652.0,7290.0,21875.0,33445.0
530,15672.0,203832.0,30193.0,51842.0,4025.0
531,11802.0,162255.0,31194.0,55072.0,2006.0
532,2283.0,236675.0,4408.0,8476.0,65356.0
533,19291.0,199305.0,10184.0,45099.0,3209.0
534,13676.0,197077.0,44530.0,20619.0,21000.0
535,5462.0,221699.0,2871.0,47575.0,34804.0
536,15684.0,216067.0,12940.0,41414.0,42618.0
537,17947.0,218677.0,27420.0,39996.0,4648.0
538,15097.0,240406.0,28080.0,32222.0,2824.0
539,9939.0,259660.0,10124.0,47609.0,725.0
540,4157.0,206108.0,22107.0,48857.0,8658.0
541,5567.0,235739.0,35094.0,21044.0,41999.0
542,22319.0,210399.0,16685.0,30078.0,40863.0
543,17597.0,252005.0,35924.0,14598.0,4037.0
544,9608.0,218209.0,12106.0,24536.0,68547.0
545,11959.0,220005.0,12682.0,58919.0,16319.0
546,9822.0,243583.0,6635.0,57821.0,8716.0
547,4209.0,229838.0,13531.0,11931.0,3941.0
548,14395.0,188257.0,24577.0,23648.0,4325.0
549,10687.0,165835.0,27420.0,20647.0,1698.0
550,14220.0,224289.0,6255.0,38068.0,27828.0
551,16073.0,175605.0,14718.0,69317.0,3294.0
552,5710.0,252305.0,4206.0,23099.0,53284.0
553,15985.0,203436.0,28303.0,66859.0,20484.0
554,14353.0,186329.0,13381.0,67518.0,34437.0
555,9213.0,165123.0,15883.0,10717.0,7020.0
556,21681.0,206718.0,42728.0,40994.0,22223.0
557,37273.0,219796.0,35498.0,48396.0,1516.0
558,26383.0,191081.0,15470.0,70424.0,1598.0
559,18524.0,206288.0,27314.0,42322.0,7789.0
560,10889.0,218790.0,27520.0,52999.0,4877.0
561,14313.0,232050.0,11899.0,31637.0,14712.0
562,14024.0,270798.0,10285.0,22810.0,2073.0
563,9037.0,239153.0,12833.0,12516.0,7114.0
564,13356.0,206092.0,9133.0,15071.0,29387.0
565,11200.0,225232.0,4556.0,15385.0,5585.0
566,14474.0,259525.0,5795.0,17472.0,9669.0
567,8329.0,238900.0,11566.0,15852.0,47412.0
568,16635.0,265690.0,17435.0,9934.0,6680.0
569,12050.0,154105.0,2656.0,24526.0,11350.0
570,8550.0,193049.0,22126.0,14504.0,4247.0
571,9684.0,190375.0,1469.0,33873.0,6394.0
572,14400.0,151416.0,44873.0,14007.0,8494.0
573,12937.0,240304.0,14203.0,19487.0,4818.0
574,7441.0,250320.0,19884.0,19887.0,3032.0
575,26785.0,221358.0,22848.0,46004.0,26091.0
576,45600.0,125028.0,46176.0,58555.0,27673.0
577,8766.0,231609.0,5897.0,30698.0,45515.0
578,10357.0,241520.0,12556.0,47031.0,17371.0
579,22502.0,167243.0,28431.0,50962.0,4515.0
580,6598.0,174452.0,13996.0,52994.0,5038.0
581,30263.0,234066.0,187.0,65130.0,1604.0
582,36899.0,224568.0,27413.0,42710.0,3186.0
583,10411.0,213947.0,21396.0,46933.0,11278.0
584,36817.0,162493.0,31868.0,49414.0,2510.0
585,12892.0,280842.0,9696.0,16642.0,13673.0
586,13425.0,211795.0,8122.0,43785.0,5010.0
587,2997.0,223982.0,17289.0,27835.0,52096.0
588,9119.0,149755.0,10902.0,39425.0,14366.0
589,13527.0,238560.0,36083.0,36478.0,6476.0
590,34344.0,189089.0,12468.0,60825.0,3013.0
591,8242.0,156199.0,5073.0,57191.0,1588.0
592,10122.0,212418.0,23457.0,50327.0,793.0
593,36221.0,181190.0,20378.0,58293.0,2585.0
594,21378.0,228345.0,20244.0,63978.0,2527.0
595,9013.0,247626.0,13427.0,45621.0,2756.0
596,15632.0,251539.0,27731.0,25560.0,4741.0
597,29272.0,200182.0,19730.0,48133.0,6258.0
598,5802.0,273498.0,18432.0,11778.0,2676.0
599,24534.0,203702.0,32822.0,43732.0,15733.0
600,9727.0,194125.0,2334.0,24499.0,30866.0
601,17475.0,226524.0,19946.0,18633.0,31269.0
602,10366.0,225944.0,18590.0,42508.0,4595.0
603,10067.0,186588.0,15334.0,18946.0,37092.0
604,5119.0,254622.0,32903.0,22412.0,29897.0
605,6977.0,175232.0,15126.0,13865.0,17090.0
606,9713.0,245911.0,8721.0,8421.0,5340.0
607,5435.0,236701.0,5009.0,9283.0,19189.0
608,3130.0,237789.0,7804.0,12687.0,13697.0
609,3788.0,233511.0,11653.0,12673.0,14249.0
610,2584.0,233965.0,7913.0,15221.0,10649.0
611,14297.0,254531.0,27819.0,14473.0,3756.0
612,18572.0,252621.0,7329.0,36733.0,3284.0
613,4747.0,273173.0,10075.0,16581.0,7429.0
614,7670.0,214079.0,5567.0,24411.0,76279.0
615,28971.0,246961.0,15052.0,21228.0,18207.0
616,4440.0,190907.0,11789.0,23157.0,1787.0
617,4729.0,200762.0,12578.0,18350.0,6515.0
618,5271.0,190053.0,6980.0,13780.0,1704.0
619,7977.0,138404.0,21604.0,29976.0,30862.0
620,2628.0,265601.0,19058.0,7467.0,18700.0
621,2637.0,222486.0,18525.0,40890.0,16676.0
622,5175.0,177931.0,17073.0,15666.0,34033.0
623,13460.0,236227.0,7589.0,19484.0,26127.0
624,4803.0,270665.0,3721.0,11692.0,26067.0
625,10272.0,214817.0,11570.0,32539.0,35032.0
626,3873.0,228910.0,17722.0,46754.0,6797.0
627,6330.0,213008.0,14995.0,35427.0,23011.0
628,4827.0,247705.0,14769.0,17985.0,36989.0
629,14672.0,160822.0,11608.0,32056.0,7650.0
630,13378.0,259145.0,21412.0,16694.0,9878.0
631,10036.0,234670.0,24693.0,9502.0,12591.0
632,23334.0,204293.0,2246.0,12790.0,17525.0
633,8510.0,125917.0,10802.0,27818.0,44029.0
634,6359.0,133989.0,13903.0,12370.0,20479.0
635,11578.0,168174.0,12583.0,8739.0,5200.0
636,8385.0,292972.0,4286.0,14432.0,15509.0
637,5780.0,305334.0,1785.0,36791.0,859.0
638,40753.0,242858.0,1707.0,69150.0,394.0
639,7713.0,295716.0,2223.0,45094.0,261.0
640,6598.0,200579.0,14044.0,45335.0,14866.0
641,17928.0,208543.0,15314.0,30627.0,9734.0
642,15674.0,147830.0,14399.0,37576.0,18317.0
643,11450.0,240242.0,43552.0,11961.0,1506.0
644,14672.0,200365.0,31965.0,50595.0,16070.0
645,24823.0,211178.0,13847.0,17125.0,4164.0
646,4723.0,239397.0,31718.0,29384.0,7154.0
647,5744.0,222858.0,13140.0,58078.0,11542.0
648,7225.0,187343.0,15738.0,39761.0,81431.0
649,15084.0,259776.0,1118.0,33151.0,3748.0
650,21294.0,228642.0,4582.0,23100.0,12916.0
651,10402.0,148612.0,11413.0,11769.0,7068.0
652,12362.0,148523.0,20083.0,24672.0,3926.0
653,8876.0,176575.0,19992.0,9186.0,3519.0
654,16719.0,270213.0,686.0,28911.0,23728.0
655,14776.0,166004.0,14278.0,33880.0,1359.0
656,567.0,320567.0,214.0,1981.0,11545.0
657,607.0,215170.0,468.0,8080.0,87622.0
658,2434.0,254111.0,679.0,8778.0,28702.0
659,1297.0,213263.0,2121.0,2330.0,22512.0
660,22351.0,174330.0,1159.0,36267.0,5523.0
661,15058.0,186801.0,9706.0,29335.0,4217.0
662,12481.0,223223.0,4615.0,36293.0,1028.0
663,16220.0,268368.0,1983.0,11712.0,1695.0
664,12665.0,207313.0,3989.0,23042.0,4869.0
665,10961.0,262189.0,1993.0,27160.0,3053.0
666,17949.0,163104.0,26534.0,19421.0,2153.0
667,30083.0,205907.0,9841.0,25272.0,3380.0
668,16536.0,178295.0,531.0,17468.0,1784.0
669,9213.0,136879.0,16416.0,12634.0,1827.0
670,24885.0,240511.0,3557.0,16412.0,17983.0
671,5859.0,126117.0,10621.0,24693.0,64047.0
672,13516.0,189197.0,2785.0,86443.0,11267.0
673,15171.0,183480.0,36157.0,65704.0,1625.0
674,7409.0,198358.0,9414.0,39529.0,74645.0
675,3103.0,276707.0,7086.0,11904.0,41868.0
676,5329.0,262956.0,29831.0,7863.0,5531.0
677,5435.0,279171.0,14536.0,9475.0,2949.0
678,5439.0,239682.0,21617.0,9991.0,36435.0
679,5275.0,233043.0,11256.0,18105.0,60500.0
680,11446.0,264913.0,5176.0,12205.0,19222.0
681,13204.0,175632.0,21640.0,26074.0,12017.0
682,13712.0,177695.0,11693.0,14043.0,28395.0
683,10407.0,201335.0,19380.0,27460.0,27146.0
684,3339.0,194001.0,1098.0,13105.0,8783.0
685,7129.0,190849.0,925.0,8410.0,6932.0
686,3609.0,208633.0,37962.0,47783.0,17079.0
687,7226.0,176170.0,20299.0,25543.0,12621.0
688,1805.0,261821.0,559.0,2999.0,22148.0
689,5554.0,268333.0,1845.0,5176.0,24638.0
690,2207.0,258555.0,1213.0,3436.0,24604.0
691,2484.0,279616.0,20134.0,9208.0,4367.0
692,9733.0,172791.0,13669.0,15382.0,4043.0
693,1130.0,189340.0,2035.0,7404.0,72452.0
694,6179.0,258693.0,6479.0,21004.0,18592.0
695,5011.0,286197.0,6355.0,10393.0,19289.0
696,24387.0,200117.0,12508.0,22607.0,16597.0
697,3138.0,137621.0,28428.0,3426.0,3431.0
698,30351.0,145329.0,22436.0,28448.0,1152.0
699,35831.0,127600.0,24251.0,25603.0,1111.0
700,2301.0,196689.0,5468.0,7184.0,33302.0
701,22251.0,214710.0,15653.0,22209.0,1966.0
702,5867.0,223156.0,20582.0,9645.0,75335.0
703,11677.0,247561.0,7596.0,15797.0,44505.0
704,7382.0,256470.0,8621.0,11848.0,33864.0
705,21113.0,190707.0,21595.0,50641.0,27305.0
706,13962.0,202076.0,13489.0,53759.0,2830.0
707,24489.0,192438.0,6562.0,78272.0,17026.0
708,8612.0,228795.0,15826.0,66290.0,5136.0
709,8215.0,189852.0,22161.0,54418.0,5294.0
710,19826.0,203369.0,4974.0,72581.0,19717.0
711,10909.0,194530.0,11676.0,43222.0,2019.0
712,2606.0,291147.0,3322.0,35753.0,1137.0
713,2665.0,323794.0,2796.0,6231.0,737.0
714,3138.0,329013.0,1596.0,7220.0,552.0
715,5223.0,326208.0,1452.0,8213.0,1336.0
716,5286.0,322049.0,2054.0,13989.0,3085.0
717,20502.0,281098.0,7324.0,34257.0,3135.0
718,35596.0,252760.0,3456.0,40819.0,10277.0
719,25710.0,202574.0,9505.0,29245.0,72654.0
720,1502.0,216503.0,21780.0,18764.0,69987.0
721,3124.0,277870.0,8210.0,10924.0,34141.0
722,10268.0,224195.0,6296.0,23211.0,64093.0
723,11390.0,122213.0,17102.0,16508.0,1472.0
724,10075.0,260251.0,15527.0,39598.0,6333.0
725,21927.0,206631.0,25934.0,31857.0,2370.0
726,16613.0,212888.0,17683.0,33053.0,2047.0
727,17625.0,176676.0,2276.0,9208.0,4275.0
728,7724.0,188308.0,12854.0,10614.0,21724.0
729,19258.0,156566.0,12838.0,16354.0,16709.0
730,18241.0,186568.0,26768.0,16885.0,10164.0
731,14525.0,164112.0,25121.0,18550.0,2849.0
732,4030.0,257324.0,13140.0,14197.0,25718.0
733,7077.0,145763.0,18974.0,11199.0,12063.0
734,21499.0,198816.0,2880.0,42986.0,45760.0
735,13109.0,247746.0,2367.0,24967.0,17824.0
736,13781.0,225123.0,4825.0,26091.0,1687.0
737,20760.0,138759.0,9335.0,41392.0,11654.0
738,10645.0,207285.0,22319.0,51385.0,15911.0
739,6892.0,187659.0,47025.0,21216.0,43253.0
740,9509.0,237760.0,1021.0,19933.0,14303.0
741,3817.0,254603.0,7486.0,11336.0,6618.0
742,31325.0,202145.0,28705.0,44838.0,2851.0
743,5409.0,281443.0,734.0,8663.0,3525.0
744,6021.0,192735.0,5314.0,14334.0,19835.0
745,16841.0,150055.0,17240.0,18993.0,7664.0
746,9431.0,180205.0,7913.0,24510.0,25787.0
747,12683.0,208115.0,3186.0,28594.0,36877.0
748,4812.0,294817.0,2103.0,10054.0,18159.0
749,15148.0,136283.0,16536.0,26183.0,9495.0
750,3003.0,225720.0,3136.0,5860.0,8502.0
751,2611.0,226503.0,3755.0,5785.0,16916.0
752,4885.0,178305.0,3451.0,2888.0,40053.0
753,2812.0,191937.0,2444.0,3189.0,6542.0
754,1144.0,220865.0,2500.0,5306.0,75191.0
755,24930.0,193202.0,14057.0,13570.0,22062.0
756,6911.0,177957.0,19326.0,10651.0,4988.0
757,18456.0,295487.0,3665.0,16762.0,1576.0
758,8730.0,217891.0,10300.0,20284.0,69673.0
759,17645.0,135475.0,18916.0,12880.0,595.0
760,12524.0,139244.0,27523.0,10302.0,6915.0
761,6998.0,235190.0,19585.0,27777.0,6339.0
762,7205.0,145185.0,22326.0,69866.0,23210.0
763,11925.0,242160.0,32008.0,27408.0,407.0
764,36341.0,195783.0,19347.0,35467.0,14602.0
765,18665.0,221013.0,8140.0,71511.0,1019.0
766,7267.0,259124.0,10719.0,10042.0,37220.0
767,12373.0,246928.0,15872.0,38605.0,1274.0
768,5029.0,221175.0,7309.0,10923.0,88015.0
769,12213.0,294538.0,3197.0,9511.0,13614.0
770,6589.0,171485.0,25452.0,18228.0,18345.0
771,60769.0,184624.0,17227.0,42666.0,31028.0
772,4969.0,133642.0,5384.0,11149.0,44405.0
773,989.0,184339.0,2100.0,36433.0,120511.0
774,816.0,207103.0,2889.0,17373.0,116528.0
775,2079.0,236035.0,1281.0,7581.0,98453.0
776,4297.0,214711.0,13027.0,21736.0,66305.0
777,12555.0,139946.0,48517.0,51374.0,69796.0
778,19561.0,226995.0,17028.0,26624.0,27746.0
779,14384.0,205741.0,45563.0,15459.0,56229.0
780,9406.0,213108.0,1999.0,8984.0,1016.0
781,5990.0,219375.0,4396.0,10820.0,2554.0
782,28737.0,148411.0,33796.0,43235.0,3977.0
783,7945.0,187785.0,192.0,14102.0,68643.0
784,7906.0,199537.0,5161.0,15424.0,31313.0
785,12394.0,246968.0,19239.0,54525.0,2427.0
786,9562.0,198859.0,4587.0,37084.0,53840.0
787,5496.0,242158.0,15265.0,21411.0,686.0
788,8645.0,273898.0,8649.0,20780.0,11579.0
789,14233.0,224484.0,922.0,21304.0,1140.0
790,3375.0,262327.0,11584.0,25510.0,12401.0
791,13658.0,125130.0,24255.0,32258.0,9295.0
792,5203.0,211047.0,6114.0,13602.0,89789.0
793,3919.0,254820.0,15318.0,11695.0,10385.0
794,9310.0,229405.0,8550.0,23705.0,45754.0
795,12239.0,212908.0,23895.0,61697.0,3141.0
796,45797.0,131722.0,1824.0,132469.0,11541.0
797,8094.0,219972.0,8045.0,31063.0,28330.0
798,13220.0,228738.0,23941.0,26354.0,7390.0
799,13580.0,215198.0,24358.0,36141.0,20333.0
800,14617.0,196501.0,18609.0,43862.0,11944.0
801,3966.0,225161.0,11718.0,11991.0,85829.0
802,9248.0,208136.0,22759.0,24681.0,61705.0
803,1800.0,206214.0,13351.0,118925.0,6653.0
804,7765.0,216579.0,2976.0,9566.0,8881.0
805,2554.0,196325.0,2711.0,5553.0,8496.0
806,4395.0,216146.0,3097.0,5379.0,7879.0
807,24062.0,161662.0,23020.0,32631.0,16819.0
808,4587.0,190241.0,10789.0,34411.0,19870.0
809,17909.0,235687.0,12634.0,24820.0,2303.0
810,5058.0,204783.0,2898.0,20481.0,26908.0
811,5328.0,156543.0,13176.0,24066.0,20542.0
812,3324.0,197000.0,5579.0,5504.0,2290.0
813,7657.0,177429.0,9522.0,21393.0,2186.0
814,3805.0,185487.0,5168.0,10761.0,2161.0
815,2994.0,204205.0,9734.0,13286.0,83940.0
816,1707.0,261996.0,4339.0,8364.0,12590.0
817,7880.0,244283.0,21998.0,11287.0,23333.0
818,7023.0,155831.0,10917.0,22792.0,23377.0
819,4718.0,163188.0,13095.0,10699.0,24776.0
820,4933.0,282887.0,7040.0,20167.0,20650.0
821,11023.0,217908.0,6794.0,12745.0,5982.0
822,8005.0,201751.0,14150.0,9959.0,5257.0
823,28466.0,198098.0,13078.0,60647.0,3413.0
824,30886.0,195078.0,6793.0,61862.0,19657.0
825,14934.0,223296.0,18038.0,47265.0,3672.0
826,7795.0,287133.0,1204.0,6672.0,22552.0
827,12662.0,196136.0,14441.0,34995.0,3904.0
828,20876.0,194491.0,18055.0,36672.0,10346.0
829,10688.0,230014.0,4962.0,12020.0,8082.0
830,6583.0,178834.0,37447.0,32566.0,3365.0
831,5840.0,214880.0,9806.0,5147.0,12710.0
832,3674.0,303003.0,5565.0,6084.0,12589.0
833,8157.0,198563.0,3901.0,7007.0,2676.0
834,2773.0,187181.0,8484.0,8382.0,4411.0
835,1097.0,195780.0,4841.0,2855.0,4955.0
836,7376.0,241837.0,2001.0,8225.0,19561.0
837,26495.0,226427.0,4426.0,16143.0,7142.0
838,508.0,250601.0,2190.0,7097.0,75121.0
839,12281.0,272409.0,18032.0,13489.0,5734.0
840,4012.0,212183.0,3759.0,9009.0,28191.0
841,7116.0,206872.0,6247.0,22101.0,46183.0
842,6681.0,246951.0,11520.0,13638.0,7770.0
843,13660.0,249687.0,20388.0,42040.0,3958.0
844,2919.0,175799.0,27928.0,35467.0,60114.0
845,9645.0,149994.0,34148.0,12541.0,7705.0
846,13663.0,248624.0,13324.0,22617.0,13479.0
847,8719.0,224984.0,7530.0,11659.0,75474.0
848,5219.0,99975.0,16971.0,14559.0,15390.0
849,17229.0,217029.0,23434.0,15857.0,17073.0
850,13129.0,182837.0,34863.0,49789.0,12237.0
851,3529.0,226568.0,202.0,26061.0,764.0
852,4915.0,219713.0,11647.0,30956.0,34910.0
853,13157.0,206779.0,12243.0,39134.0,2351.0
854,19786.0,208489.0,8398.0,66140.0,30084.0
855,15939.0,220033.0,6618.0,39982.0,18936.0
856,14840.0,224305.0,12120.0,68736.0,7429.0
857,25609.0,255688.0,1685.0,53228.0,5563.0
858,2479.0,228299.0,23862.0,22529.0,33081.0
859,8608.0,256898.0,15582.0,29321.0,1356.0
860,8667.0,243319.0,16843.0,40888.0,4700.0
861,19938.0,219984.0,17499.0,33663.0,6673.0
862,10919.0,239291.0,3895.0,52461.0,3079.0
863,9845.0,298525.0,1798.0,35615.0,1222.0
864,6330.0,298955.0,1845.0,40028.0,603.0
865,23627.0,188721.0,56375.0,37358.0,5785.0
866,72845.0,125890.0,857.0,154601.0,86.0
867,16434.0,173336.0,858.0,70215.0,9058.0
868,3275.0,263011.0,8850.0,13692.0,28340.0
869,12483.0,248532.0,7933.0,45534.0,4836.0
870,18259.0,224873.0,30551.0,22116.0,4371.0
871,7058.0,167426.0,6035.0,22202.0,2655.0
872,14232.0,160426.0,23426.0,37542.0,8349.0
873,2700.0,322890.0,6424.0,4201.0,6569.0
874,13321.0,209528.0,2590.0,21600.0,1346.0
875,39705.0,202576.0,5890.0,27696.0,10646.0
876,9369.0,230484.0,2286.0,23226.0,4366.0
877,39373.0,244038.0,4350.0,16244.0,7961.0
878,18247.0,266881.0,2264.0,20630.0,3587.0
879,7364.0,241531.0,14344.0,15093.0,44011.0
880,8008.0,172990.0,24588.0,20457.0,1926.0
881,12020.0,167697.0,25993.0,25188.0,3511.0
882,21675.0,164740.0,7809.0,25458.0,14239.0
883,35276.0,178816.0,22010.0,56274.0,19534.0
884,1878.0,215013.0,8529.0,5396.0,14919.0
885,19080.0,211238.0,14329.0,76872.0,3350.0
886,12596.0,239161.0,22901.0,40451.0,8608.0
887,14269.0,218011.0,20274.0,62992.0,6607.0
888,9450.0,170332.0,11000.0,13352.0,2057.0
889,12196.0,161250.0,14515.0,18327.0,13340.0
890,10234.0,199102.0,2840.0,9668.0,9063.0
891,3344.0,297470.0,3979.0,3451.0,13759.0
892,3592.0,192771.0,32033.0,24967.0,6545.0
893,17827.0,231306.0,13214.0,30252.0,3669.0
894,46191.0,173504.0,2192.0,38559.0,73183.0
895,5580.0,215026.0,24974.0,18698.0,12046.0
896,13398.0,186997.0,19844.0,23519.0,731.0
897,26978.0,242610.0,17083.0,55473.0,3452.0
898,5985.0,192445.0,17169.0,11463.0,74111.0
899,4712.0,193627.0,7419.0,30624.0,31541.0
900,3406.0,174356.0,1310.0,19856.0,21782.0
901,2522.0,213611.0,3287.0,6781.0,56008.0
902,7917.0,232417.0,24243.0,20051.0,30514.0
903,7392.0,192515.0,16481.0,5921.0,13046.0
904,15646.0,161847.0,26181.0,18772.0,5693.0
905,7914.0,189303.0,2623.0,11110.0,16749.0
906,2294.0,186035.0,3563.0,2960.0,30399.0
907,1858.0,174035.0,3642.0,3164.0,36943.0
908,2407.0,172003.0,2702.0,7925.0,46015.0
909,506.0,304180.0,507.0,4010.0,23416.0
910,3682.0,192842.0,6039.0,8804.0,108936.0
911,13600.0,181744.0,5712.0,9350.0,3048.0
912,6445.0,155370.0,21754.0,12733.0,778.0
913,11007.0,224715.0,7918.0,9959.0,55765.0
914,5482.0,225599.0,27057.0,23043.0,47413.0
915,6297.0,263335.0,15697.0,20386.0,14543.0
916,7249.0,226650.0,6213.0,31070.0,40986.0
917,9113.0,240692.0,1749.0,77603.0,213.0
918,15034.0,281586.0,182.0,40993.0,6617.0
919,7983.0,331177.0,163.0,20082.0,15.0
920,6595.0,255858.0,2886.0,12269.0,32343.0
921,5987.0,206597.0,5231.0,13657.0,60322.0
922,5887.0,238614.0,7187.0,19115.0,36751.0
923,5282.0,240524.0,15441.0,15416.0,26118.0
924,10618.0,203618.0,28668.0,15889.0,29250.0
925,3751.0,199937.0,32104.0,43057.0,26147.0
926,13678.0,198698.0,15927.0,33570.0,1387.0
927,4842.0,214896.0,20611.0,15302.0,4675.0
928,20236.0,214538.0,29022.0,27657.0,1146.0
929,15292.0,229577.0,14040.0,45821.0,2871.0
930,3954.0,221836.0,24754.0,46189.0,10523.0
931,7076.0,198682.0,3451.0,41079.0,47439.0
932,11540.0,137252.0,7150.0,9379.0,8302.0
933,12124.0,195390.0,22758.0,41369.0,27202.0
934,20164.0,216115.0,10765.0,41387.0,34956.0
935,7659.0,239011.0,29871.0,31861.0,2544.0
936,18202.0,149973.0,23876.0,23269.0,17474.0
937,18040.0,139436.0,32199.0,19702.0,3751.0
938,6224.0,139773.0,40194.0,21709.0,77766.0
939,10897.0,201445.0,7751.0,13036.0,4595.0
940,4012.0,206424.0,7962.0,17494.0,38683.0
941,14696.0,245611.0,8680.0,30340.0,11288.0
942,12195.0,205805.0,1022.0,18630.0,5517.0
943,14686.0,243310.0,5978.0,17598.0,11229.0
944,5540.0,281258.0,1002.0,14287.0,4805.0
945,12557.0,179582.0,4187.0,38004.0,8759.0
946,16312.0,173966.0,12459.0,23856.0,4037.0
947,6017.0,191000.0,19016.0,12459.0,10906.0
948,9541.0,165012.0,17702.0,29525.0,1807.0
949,8716.0,154919.0,15387.0,37266.0,2304.0
950,7179.0,190287.0,14159.0,16196.0,9159.0
951,8489.0,282579.0,3224.0,10893.0,22568.0
952,23304.0,206162.0,26499.0,49351.0,8230.0
953,20455.0,215286.0,14461.0,40542.0,13237.0
954,27394.0,236781.0,16244.0,40575.0,7520.0
955,33458.0,219526.0,4491.0,50499.0,9346.0
956,32916.0,188650.0,33879.0,27177.0,7732.0
957,1016.0,193307.0,1386.0,3733.0,10941.0
958,15092.0,234404.0,3625.0,14882.0,12233.0
959,26018.0,200947.0,12471.0,34683.0,6279.0
960,19631.0,209269.0,19036.0,24118.0,6461.0
961,29756.0,242495.0,12049.0,25135.0,4374.0
962,10412.0,196184.0,22282.0,35898.0,12733.0
963,12532.0,245556.0,1675.0,14828.0,1802.0
964,31301.0,214813.0,356.0,43004.0,3500.0
965,12385.0,258324.0,1189.0,15051.0,24679.0
966,1740.0,208230.0,2664.0,4440.0,20996.0
967,24173.0,222113.0,15091.0,29737.0,3070.0
968,50879.0,191159.0,14675.0,55950.0,16065.0
969,6298.0,240696.0,4027.0,13164.0,52781.0
970,6241.0,254348.0,11725.0,18060.0,30804.0
971,18154.0,207275.0,18732.0,24901.0,47361.0
972,14584.0,220533.0,21632.0,42518.0,19462.0
973,4170.0,202292.0,12538.0,14642.0,29227.0
974,6643.0,175171.0,38082.0,47588.0,20422.0
975,11168.0,278300.0,779.0,34255.0,3499.0
976,26238.0,244456.0,3893.0,31592.0,5149.0
977,6851.0,213404.0,6900.0,18452.0,1585.0
978,12595.0,253091.0,18808.0,33999.0,1703.0
979,10406.0,168778.0,10910.0,25938.0,3799.0
980,60667.0,170802.0,2373.0,56554.0,51219.0
981,27641.0,203940.0,10413.0,63053.0,4226.0
982,9714.0,215477.0,9475.0,35099.0,23371.0
983,5205.0,196589.0,20007.0,25279.0,22933.0
984,13816.0,147379.0,11600.0,68907.0,854.0
985,30940.0,218245.0,9421.0,32614.0,3324.0
986,8775.0,141962.0,10420.0,24909.0,2589.0
987,10269.0,252803.0,19847.0,34183.0,1483.0
988,10059.0,180587.0,12985.0,38779.0,2959.0
989,11386.0,208074.0,13168.0,33226.0,7819.0
990,7041.0,243605.0,1251.0,17593.0,12315.0
991,6162.0,160688.0,19591.0,36589.0,8047.0
992,3228.0,212220.0,40683.0,8112.0,1518.0
993,8574.0,267364.0,22233.0,7993.0,2435.0
994,7210.0,211160.0,3053.0,14607.0,104401.0
995,13408.0,243463.0,1812.0,12169.0,74424.0
996,11404.0,128371.0,14659.0,24052.0,7626.0
997,4197.0,203211.0,15419.0,13179.0,46757.0
998,11087.0,150108.0,16961.0,24619.0,11275.0
999,10014.0,169020.0,21981.0,14140.0,7343.0
1000,30384.0,183901.0,2152.0,28561.0,30420.0
1001,7474.0,215742.0,18209.0,24710.0,31160.0
1002,20609.0,221312.0,7020.0,38993.0,16759.0
1003,12040.0,312341.0,2139.0,12311.0,9520.0
1004,8640.0,183459.0,1695.0,45036.0,107249.0
1005,17181.0,184392.0,1221.0,32141.0,7102.0
1006,9811.0,158354.0,24713.0,36444.0,5295.0
1007,15093.0,228776.0,15039.0,28129.0,9105.0
1008,14350.0,274337.0,15644.0,11667.0,10329.0
1009,12616.0,214763.0,15365.0,14573.0,44183.0
