,Image number,Object,Reliability,Size of box
1712,323,car,98.21375608444214,3234
1713,323,car,72.79860973358154,104
1714,323,person,97.23448753356934,855
1715,323,person,97.61646389961243,987
1716,323,car,97.81337380409241,1978
1717,324,car,80.65123558044434,592
1718,324,person,94.81871128082275,264
1719,324,car,60.7002854347229,414
1720,324,car,93.671715259552,405
1721,325,truck,94.95733380317688,29751
1722,325,car,97.80791997909546,48032
1723,325,car,99.8015820980072,8550
1724,325,traffic light,63.43798041343689,180
1725,325,traffic light,66.03085398674011,198
1726,325,car,93.52967739105225,588
1727,325,car,67.85772442817688,187
1728,325,car,95.18523216247559,987
1729,325,car,78.26500535011292,459
1730,325,car,85.43712496757507,252
1731,325,bicycle,84.19358730316162,960
1732,325,person,92.21707582473755,1200
1733,327,truck,76.84469223022461,38025
1734,327,car,72.90818095207214,32580
1735,327,car,86.10661625862122,2976
1736,327,car,76.94246172904968,150
1737,327,car,96.91005349159241,1482
1738,328,car,99.64246153831482,5355
1739,328,car,78.32069396972656,234
1740,328,car,91.70994162559509,72
1741,329,car,90.18291234970093,26980
1742,330,car,85.35117506980896,154
1743,330,person,78.74205112457275,630
1744,330,car,95.05428075790405,1595
1745,331,truck,69.3227767944336,925
