Image number,Object,Reliability,Size of box
807,car,83.15070271492004,759
808,car,97.23992943763731,3854
810,car,99.95445609092712,4042
810,car,99.97592568397522,9636
810,car,76.89046859741211,208
810,car,98.84169101715088,1218
811,car,99.8644471168518,19928
811,car,99.91077780723572,8908
811,car,97.89065718650818,3696
812,car,99.77248311042786,3774
812,car,78.38274836540222,528
812,car,98.35173487663268,2340
812,car,98.06082248687744,1872
813,car,65.08001685142517,11502
813,car,99.48284029960632,8442
813,car,63.11926245689392,63
813,car,67.36710667610168,63
813,car,96.9178020954132,861
813,car,72.16067314147949,154
813,car,87.86996603012085,180
813,car,92.22633838653564,252
813,car,92.4727976322174,1026
814,car,98.78531694412231,10004
814,car,97.52424359321594,1100
815,car,99.94122982025146,6808
815,car,84.35883522033691,273
815,car,95.04303336143494,1680
815,motorbike,82.45660662651062,2016
816,car,97.56884574890135,9135
816,motorbike,97.26451635360718,5893
816,car,84.92034077644348,132
816,car,84.72784161567688,252
816,car,97.72861003875732,1365
816,car,96.9876766204834,910
817,car,80.25078773498535,16215
817,car,72.27742671966553,4088
818,car,99.00851845741272,26313
818,car,89.36681151390076,80
818,car,95.07588744163512,120
818,car,68.4624969959259,360
818,car,99.74233508110046,1785
819,car,99.94373321533205,47223
820,car,91.64489507675172,25704
820,car,95.40987014770508,110
820,car,95.89735865592957,725
820,car,99.08760190010072,2666
821,car,99.85318779945374,3922
821,car,99.46457147598268,18576
821,car,86.03163957595825,64
821,car,91.03459119796752,342
822,car,99.2990791797638,2343
824,car,64.8591160774231,5408
824,motorbike,98.25154542922974,5472
824,car,98.40984344482422,6318
824,car,96.5446949005127,1536
825,car,99.72991943359376,3828
825,car,90.66492915153503,725
826,car,99.27619099617004,5307
826,car,98.35611581802368,1056
826,car,67.63460040092468,357
826,person,95.36934494972228,750
829,motorbike,68.77908110618591,696
830,car,99.6926724910736,23528
830,car,86.53549551963806,418
830,car,98.75292778015135,2116
831,car,99.69887733459473,39032
831,car,68.09924244880676,4950
831,car,99.70492124557497,3834
831,truck,60.85272431373596,575
831,person,91.82254076004028,140
832,truck,88.74927163124084,49449
832,car,77.73672342300415,16878
832,bicycle,72.80510067939758,1320
833,car,77.36579775810242,121
833,car,76.78954601287842,208
833,car,78.62491607666016,154
833,car,61.11236214637756,182
833,car,95.13058066368104,425
834,car,98.37907552719116,22218
834,car,99.80273842811584,9372
834,car,78.12676429748535,666
834,car,67.75746941566467,104
834,car,82.39641189575195,176
834,car,97.379869222641,2720
834,motorbike,93.78170967102052,638
835,car,72.21203446388245,1680
835,truck,79.3604850769043,1755
836,car,78.04530262947083,132
836,car,71.6995120048523,90
837,car,98.91807436943054,22842
837,car,66.45620465278625,49
837,car,68.42730641365051,110
837,car,69.45899724960327,99
837,car,98.84862899780272,255
837,car,79.71662282943726,120
837,car,94.5613443851471,208
837,car,88.53693008422852,208
837,car,98.07241559028624,750
838,car,96.17921113967896,4116
838,car,99.22760128974916,4158
838,car,97.41267561912537,2352
838,car,85.55060625076294,1680
838,car,79.66808676719666,140
838,car,77.95326113700867,288
838,car,94.14924383163452,360
838,car,98.29490184783936,306
838,car,79.76100444793701,462
838,car,99.57044124603271,1800
838,person,79.90503311157227,969
839,car,99.70373511314392,20475
839,car,66.16657972335815,3922
839,car,95.7969605922699,2405
840,car,95.66826224327087,768
840,car,60.3409469127655,324
840,car,81.92042112350464,224
840,car,90.78549146652222,156
840,car,88.1540060043335,120
840,car,68.14107298851013,72
840,car,61.97181344032288,72
840,car,95.68159580230711,408
840,car,95.51934003829956,357
840,car,97.62406945228577,2244
840,fire hydrant,63.19553852081299,448
841,car,99.88924264907835,9387
842,car,98.50223660469057,25885
842,car,99.1347074508667,5544
842,car,63.410258293151855,132
842,car,90.93127846717834,540
842,car,94.27277445793152,272
842,car,99.47974681854248,1475
842,car,92.288738489151,667
842,car,98.47736358642578,1160
843,car,67.44892001152039,2240
843,car,84.73482728004456,572
843,car,66.05015397071838,324
843,car,64.67384099960327,156
843,person,94.5907473564148,765
845,car,98.55690598487854,4425
845,car,99.9216616153717,9202
845,car,97.2931981086731,15853
846,car,98.94344806671144,20636
846,car,96.68903946876526,4060
846,car,94.92145776748656,2166
846,car,93.9622163772583,980
847,car,99.15525913238524,52170
848,car,79.58827614784241,2440
848,car,68.14407110214233,864
848,person,95.96987962722778,792
849,person,99.60907101631165,8456
849,car,63.47466707229614,860
850,car,99.71073269844057,9009
850,car,99.81480240821838,5046
850,car,82.96336531639099,2623
850,car,82.29838013648987,195
850,car,78.24310660362244,425
851,car,99.71073269844057,9009
851,car,99.81480240821838,5046
851,car,82.96336531639099,2623
851,car,82.29838013648987,195
851,car,78.24310660362244,425
852,car,99.93584752082825,9322
852,car,98.88045191764832,6272
852,car,96.80659770965576,1785
853,motorbike,81.636643409729,6072
853,motorbike,73.95017743110657,11520
853,car,71.03838324546814,924
853,car,70.60782313346863,238
853,car,94.91078853607178,2451
853,car,98.61879348754884,1353
853,bicycle,69.33144927024841,1333
854,car,99.07903671264648,31616
854,car,69.17726993560791,180
855,car,94.33138370513916,26910
855,car,99.08567667007446,4002
855,car,99.8985469341278,8160
856,car,97.48176336288452,8549
856,motorbike,61.7081344127655,1312
857,car,88.13465237617493,3268
857,car,99.73309636116028,9432
857,car,95.4972803592682,18584
857,car,77.07432508468628,805
857,car,96.30112051963806,1144
858,person,99.46496486663818,5424
859,person,99.4781255722046,3290
859,car,61.60289645195007,80
859,car,76.25920176506042,49
859,car,90.50456881523132,240
859,car,68.34225058555603,130
859,car,94.15560364723206,143
860,car,99.609637260437,17766
860,car,74.4314432144165,70
860,car,61.67069673538208,90
861,car,99.69032406806946,3692
861,car,99.03718829154968,10549
861,car,87.03491687774658,272
861,car,89.23497200012207,240
861,car,77.04063653945923,169
863,car,95.47605514526369,22385
863,car,97.04788327217102,4060
863,car,97.5948929786682,8096
863,car,95.80146074295044,23088
863,car,90.99937081336977,195
863,car,95.41478157043456,288
863,car,94.00508403778076,480
863,car,99.37096238136292,1116
863,car,62.01750040054321,529
863,car,99.77629780769348,1749
864,car,99.90432262420654,52866
864,car,99.70583915710448,62230
865,car,98.99286031723022,12036
865,car,99.89790320396423,21504
865,car,95.99296450614928,340
865,car,97.62026071548462,943
865,car,82.80711770057678,320
865,car,94.56050992012024,1178
865,car,99.80313181877136,2880
866,car,76.62853598594666,110
866,car,68.48442554473877,108
866,car,92.09968447685242,182
866,car,96.41220569610596,460
868,car,99.57743883132936,12348
868,car,99.99072551727296,18860
868,car,98.63547086715698,3124
868,car,92.20272302627563,896
869,car,99.94144439697266,14190
869,car,90.96328616142272,2538
869,car,89.22417163848877,598
871,car,99.24331903457642,21353
871,car,99.131041765213,5676
871,car,64.45276141166687,182
871,car,94.35607194900513,1330
872,car,97.71073460578918,12600
872,car,98.21181297302246,25312
874,car,83.0759584903717,156
874,car,69.79647278785706,80
874,car,72.90540933609009,2183
875,motorbike,85.49091815948486,22278
875,bicycle,78.65048050880432,3675
876,motorbike,97.21086025238036,20955
877,car,99.69174265861513,3300
877,car,82.51230120658875,42
877,car,90.40002822875977,63
877,car,69.32091116905212,286
877,car,97.2731351852417,775
878,car,99.26252961158752,3016
878,car,95.75415849685668,729
880,car,68.27328205108643,34965
881,car,93.99384260177612,15928
881,car,77.99841165542603,4048
881,car,95.71325778961182,8160
882,car,99.57411885261536,30174
882,car,98.74792695045473,73914
883,car,99.10754561424255,16168
883,car,98.86632561683656,6496
885,car,73.24159741401672,644
885,car,99.21730756759644,1300
885,car,98.37327003479004,806
886,car,99.84617233276369,14457
886,car,93.64516139030457,5544
888,car,98.4786093235016,19950
888,car,89.28283452987671,5338
889,car,99.192875623703,14030
889,car,92.88039207458496,44676
889,car,72.76846766471863,2610
889,car,98.38151335716248,182
889,car,81.46212100982666,420
889,car,98.48681688308716,1935
890,car,93.71050000190736,1480
890,car,86.56226396560669,999
892,person,93.58834624290466,260
896,motorbike,99.06845092773438,3717
896,car,63.914936780929565,144
896,car,74.44076538085938,80
896,car,92.74970293045044,81
896,car,87.64851689338684,294
896,car,98.32640290260316,1620
897,car,99.21465516090392,73140
897,car,99.61566925048828,28055
898,car,98.54519367218018,33005
898,car,96.9783365726471,3570
898,car,99.6457040309906,6860
898,car,71.60372734069824,96
898,car,95.91996669769289,252
898,car,73.53182435035706,725
899,bus,79.07859086990356,46844
899,car,99.97402429580688,70422
900,car,92.08836555480956,33441
900,car,71.95185422897339,156
900,car,71.43704295158386,176
900,car,87.91335821151733,357
900,car,79.97071146965027,238
900,car,80.89764714241028,225
900,car,96.13077044487,1296
900,car,98.36950302124023,891
902,car,99.91626143455504,41377
903,car,82.44597315788269,74710
903,motorbike,94.5967972278595,3038
903,car,82.14471340179443,4582
903,car,88.79886865615845,780
904,car,92.3864483833313,17024
904,car,99.80794191360474,10234
904,car,98.25794100761414,19344
904,car,67.73260235786438,100
904,car,97.8824257850647,196
904,car,88.83583545684814,132
904,car,96.2765336036682,408
904,car,99.31337237358092,1750
905,car,99.77622032165527,15688
905,car,98.5164225101471,16995
905,car,95.31171321868896,27832
905,car,67.861407995224,143
905,car,85.33181548118591,99
905,car,76.14609599113464,288
905,car,77.17652320861816,324
905,car,96.36051654815674,528
905,car,63.80372643470764,672
905,car,93.54522824287416,2420
906,car,98.5348343849182,30843
906,car,97.3869800567627,38304
906,car,99.85633492469788,4125
906,car,80.23015260696411,195
906,car,88.81523013114929,210
906,car,99.56021904945374,1564
906,car,86.69551014900208,1050
907,car,99.60159063339232,56643
907,car,99.70468282699584,7505
907,car,97.89886474609376,27000
907,car,97.80791997909546,352
907,car,88.0243718624115,156
907,car,86.5310788154602,330
907,car,83.28611850738525,676
907,car,87.15547919273376,1600
908,car,99.55933690071106,50398
908,car,97.77865409851074,27548
908,car,98.28397631645204,4347
908,car,99.7575342655182,5544
908,car,97.76513576507568,8601
908,car,65.70802927017212,143
908,car,94.34854984283449,540
908,car,75.64519047737122,234
908,car,71.62747383117676,306
908,car,83.9429497718811,357
909,car,99.74530339241028,161336
909,car,88.8168454170227,15040
909,fire hydrant,60.6143057346344,740
910,person,64.86963629722595,2552
910,bus,73.97395372390747,624
910,car,95.96105217933656,910
910,person,79.03390526771545,2058
910,motorbike,94.62608695030212,2340
911,car,93.85657906532288,110
911,car,67.90238618850708,81
911,car,90.83476066589355,2074
912,truck,98.7334966659546,13970
912,car,96.84619307518004,6720
912,car,91.33985638618468,288
913,car,98.9847183227539,1813
913,car,87.70999908447266,2294
914,car,84.9476158618927,156
914,car,71.09522819519043,195
915,car,99.45545792579652,6370
915,car,99.86836910247804,3828
916,truck,67.30912923812866,644
916,car,91.08541011810304,130
916,car,77.66031622886658,56
916,car,72.8193461894989,144
916,car,92.81123280525208,224
916,car,72.02973961830139,192
916,car,97.34089374542236,342
916,car,99.4951844215393,1196
919,car,98.7127423286438,30845
919,car,99.39343333244324,65880
919,person,94.29690837860107,4370
920,car,96.55104875564577,89154
920,car,63.11736702919006,38957
921,car,98.2257604598999,7565
921,car,65.44044613838196,462
922,car,96.68877720832825,29050
922,car,70.26715874671936,240
922,car,96.56829833984376,3050
922,car,76.83064341545105,345
923,car,99.74052309989928,56898
923,car,99.32591915130617,69440
924,car,99.5403528213501,7918
924,car,83.01926851272583,169
924,car,87.21804618835449,120
924,car,71.09581232070923,72
924,car,91.34296774864195,256
924,car,73.05135130882263,240
924,car,67.5949215888977,360
924,car,99.16937351226808,1836
925,car,89.44396376609802,132
925,car,97.47866988182068,500
927,car,95.60717940330504,63865
927,car,99.11787509918211,6480
927,car,87.73545622825623,272
927,car,74.95970129966736,180
927,car,99.70747232437134,2401
928,car,99.8121976852417,10591
929,car,99.5959460735321,18150
929,car,99.11755919456482,22152
929,car,96.71963453292848,255
929,car,86.84703707695007,910
929,car,92.47438311576845,644
929,car,98.46370816230774,2400
929,car,99.14485812187196,2652
931,car,95.9191381931305,192
931,car,98.92462491989136,2624
931,car,86.20535135269165,1917
932,car,99.48357343673706,29848
932,car,98.7150490283966,4030
932,car,97.60082364082336,210
932,car,63.85651230812073,54
932,car,95.60055732727052,143
932,car,62.46479153633118,144
932,car,98.48395586013794,650
933,car,99.8317003250122,10656
933,car,66.70123338699341,460
934,car,97.48420715332033,5475
935,car,97.36295342445374,156
935,car,79.65750098228455,81
935,car,88.67853283882141,440
936,traffic light,75.3552794456482,435
936,traffic light,86.76180243492126,680
936,car,75.13328790664673,54
936,car,74.0571141242981,48
936,car,78.46714854240417,156
936,car,87.28140592575073,672
937,car,71.70040011405945,196
937,car,90.65181016921996,374
937,car,67.1825110912323,624
937,car,89.37888145446777,357
937,person,68.48459839820862,1608
938,car,61.174142360687256,48
938,car,79.95260953903198,70
938,car,95.833420753479,247
938,car,99.25462603569032,1200
938,person,99.69933032989502,1736
939,car,60.19899845123291,99
939,car,76.55317187309265,168
940,person,99.86159205436708,4300
941,car,94.63595747947691,23760
941,car,99.52846765518188,3551
941,person,76.59105062484741,3744
941,car,99.02752041816711,1850
942,person,65.71096181869507,75
942,person,62.21214532852173,492
942,motorbike,67.45949387550354,972
943,car,98.09874892234802,9072
943,car,75.58402419090271,168
943,car,69.62037086486816,81
943,car,76.16739273071289,63
943,car,79.56451773643494,252
943,car,93.32836866378784,532
943,car,71.16292119026184,391
943,car,75.51208138465881,260
943,car,99.2012858390808,1032
943,car,97.86599278450012,1763
943,car,98.73896837234496,2511
944,sports ball,60.668933391571045,399
944,car,98.9304542541504,266
946,car,65.1097059249878,88
946,car,68.35044622421265,658
947,car,99.79717135429382,6102
947,car,97.2189724445343,3510
947,car,92.33732223510742,1209
947,car,94.19553875923155,288
947,car,91.5220320224762,648
947,car,61.12093925476074,575
948,car,96.81891798973083,3240
948,car,99.24932718276978,8940
948,truck,62.45265007019043,1488
948,car,88.70336413383484,1120
949,car,83.68117809295654,216
950,car,99.8270571231842,10530
950,car,94.16919946670532,120
950,car,93.09555888175964,525
950,car,69.5544421672821,2352
951,car,95.31356692314148,36465
951,car,61.83582544326782,110
951,car,81.02959990501404,225
951,car,92.94095039367676,1044
952,truck,89.35748934745789,25542
952,car,97.28254079818726,10868
952,car,99.78755712509157,9344
953,car,98.8435685634613,34100
953,car,71.07021808624268,68634
953,truck,69.55156922340393,72210
954,car,92.94006824493408,4473
954,car,99.54670667648315,6180
954,car,99.09242391586304,19680
954,car,92.66275763511658,169
954,car,98.423171043396,986
954,car,60.07720232009888,210
954,car,91.09418392181396,704
955,car,84.86171960830688,58479
955,car,99.23553466796876,55224
955,person,82.24154710769653,4134
956,car,97.17512130737305,41360
956,car,98.65164756774902,13230
956,car,64.63323831558228,221
956,car,81.22852444648743,180
956,car,96.18025422096252,357
956,car,89.95978832244873,399
956,motorbike,82.95691013336182,1134
957,car,84.61407423019409,270
957,car,85.96877455711365,176
957,car,91.61667823791504,638
957,car,83.12435150146484,552
957,car,96.8174159526825,1680
958,car,99.79002475738524,4089
958,car,92.37167239189148,3256
958,car,99.50359463691711,8742
958,car,94.86256837844849,3198
958,car,68.60275268554688,156
958,car,66.19890928268433,192
958,car,77.48322486877441,272
958,car,86.60590052604675,483
958,car,65.94828963279724,224
958,car,95.78741192817688,918
958,car,69.95628476142883,1092
959,car,99.58875179290771,4841
959,car,99.93768334388731,3608
959,car,95.66961526870728,25010
959,car,64.37618732452393,234
959,car,84.82436537742615,266
959,car,95.61949372291564,1643
959,motorbike,70.5253005027771,192
959,person,73.17861914634705,250
960,car,75.26600956916809,360
960,car,62.0394229888916,225
960,car,77.74856090545654,294
960,car,77.9313862323761,154
960,motorbike,60.27906537055969,1792
960,car,85.56084632873535,1560
962,car,64.12203907966614,64
962,car,98.66716265678406,391
963,car,96.94482684135436,56160
963,car,99.56759214401244,4347
963,car,98.2935070991516,285
963,car,86.18711233139038,360
964,car,97.01789021492004,38925
964,car,78.39530110359192,324
964,car,75.84434151649475,420
965,car,96.5994656085968,3591
965,car,95.09583115577698,5880
965,car,75.08962750434875,396
966,motorbike,79.45393323898315,7425
966,car,62.13823556900024,360
966,car,92.88305044174194,1053
966,car,97.63001203536987,928
966,car,98.8155484199524,2440
966,car,97.25458025932312,2948
967,pottedplant,66.3460373878479,2444
967,car,91.78332686424255,924
968,car,77.19433903694153,11844
969,car,85.8468234539032,18711
969,car,99.7004210948944,2990
970,car,99.7881293296814,40350
970,car,80.55117130279541,42812
970,car,86.48542165756226,336
971,car,98.99751543998718,15616
971,car,97.6430118083954,4056
971,car,86.88496947288513,323
971,car,72.85261750221252,132
971,car,95.57624459266664,324
971,car,98.97817969322205,1240
972,car,97.3575234413147,14520
972,car,97.20798134803772,306
973,car,99.86826777458192,4617
973,car,78.84296178817749,2150
974,car,97.65610694885254,8195
974,car,97.39853143692017,5850
974,bicycle,86.25207543373108,4810
974,car,65.86388349533081,975
975,car,99.51834678649902,3800
975,car,79.20507788658142,1517
976,car,98.69298338890076,208
976,car,71.43181562423706,100
976,car,70.72805762290955,100
976,car,98.36478233337402,285
977,car,98.43634963035583,224
978,car,98.07498455047607,53768
983,car,94.64209079742432,4399
983,person,93.15266609191896,2212
983,car,78.33248972892761,221
985,car,97.85229563713074,168198
985,car,98.47463369369508,3760
985,car,97.38590121269226,1972
985,car,86.25450134277344,1247
985,car,76.33112668991089,1107
985,person,99.26839470863342,1725
986,fire hydrant,70.73333859443665,819
987,car,98.73731732368468,20100
987,car,99.6428370475769,8132
987,car,60.3179931640625,49
987,car,86.2764060497284,132
987,car,81.3366174697876,180
987,car,93.81940960884094,360
987,car,68.15833449363708,408
987,car,99.6550977230072,1755
988,car,81.08413219451904,63
988,car,98.42814207077026,2058
989,car,99.67880845069884,24030
989,car,99.55298900604248,4248
989,car,87.10562586784363,238
989,car,85.23753881454468,1320
989,car,93.256276845932,1482
990,car,83.46899747848511,132
990,car,88.5766863822937,210
990,car,94.13219094276428,925
990,motorbike,82.67120122909546,1015
991,car,99.89545941352844,6431
991,car,79.8977255821228,1176
992,car,90.72769284248352,8976
993,car,60.30381321907044,3485
993,car,72.15789556503296,2310
993,car,81.77005052566528,120
993,car,68.05834770202637,99
993,car,66.22408032417297,88
993,car,94.27123665809631,300
993,car,99.29328560829164,2001
994,person,93.9784824848175,2310
995,car,95.78108191490172,14690
995,car,98.63619208335876,7812
995,car,99.5338261127472,442
995,car,98.66802096366882,2325
996,car,99.84920620918274,5757
996,car,97.53831028938292,1092
996,car,94.21587586402892,2400
997,car,88.13496828079224,1406
998,car,73.72152805328369,170
998,car,72.55960702896118,169
999,boat,74.70930814743042,1147
1000,car,96.09169960021973,27440
1000,person,73.91805052757263,3440
1000,car,98.37144613265993,9009
1000,motorbike,86.68050169944763,3150
1000,car,65.83137512207031,108
1000,motorbike,93.5800313949585,280
1000,car,96.103173494339,616
1000,car,97.83904552459715,342
1000,motorbike,79.37174439430237,1189
1000,car,99.43247437477112,1287
1001,car,98.52732419967651,810
1001,car,95.56655287742616,340
1001,car,85.92949509620667,288
1002,car,99.62404370307922,5082
1002,car,98.1200397014618,357
1002,car,87.86623477935791,64
1002,car,90.75443148612976,414
1004,car,99.4092047214508,1752
1004,car,95.84190249443054,1230
1005,car,95.8424985408783,270
1006,car,98.34904074668884,6808
1006,car,95.34307718276978,1222
1006,car,98.36326837539671,1836
1006,car,73.83391261100769,360
1007,car,99.3964433670044,5985
1007,car,77.40000486373901,256
1007,car,96.754652261734,1584
1007,car,98.40582013130188,2880
1008,car,87.5646710395813,528
1008,car,99.23250079154968,1081
1008,car,96.61351442337036,1188
1009,car,63.98330330848694,224
1009,car,84.91745591163635,266
1010,person,99.20659065246582,9570
1010,person,68.61892342567444,1081
1011,truck,97.02379703521729,7912
1011,car,64.95927572250366,272
1013,car,99.7903823852539,22820
1013,car,80.20209670066833,4864
1013,car,93.42622756958008,13072
1013,car,83.18834900856018,144
1013,car,89.33758735656738,132
1013,car,98.49745035171507,3055
1016,car,89.8630678653717,72
1016,car,97.09622859954834,144
1016,car,98.46194982528688,462
1016,car,97.129887342453,768
1016,car,80.19871711730957,1066
1016,car,73.6934244632721,816
1017,car,64.29568529129028,80
1017,truck,76.14423632621765,702
1017,car,97.34962582588196,120
1017,car,72.49149680137634,266
1017,car,95.36968469619752,700
1017,car,94.22014951705933,225
1017,car,75.31062960624695,280
1017,car,80.60759902000427,432
1017,car,71.99398875236511,800
1017,car,77.27499008178711,1400
1017,car,97.41485118865968,2346
1018,car,86.84149384498596,72
1018,car,85.15177965164185,80
1019,car,68.73546242713928,132
1019,car,73.75339269638062,140
1019,car,97.81777262687685,736
1019,car,96.54761552810668,2784
1020,car,86.41821146011353,90
1020,car,95.8973228931427,208
1020,car,98.45958948135376,750
1022,car,99.95743036270142,32700
1023,car,69.47804689407349,182
1023,car,75.66210627555847,132
1023,car,63.40148448944092,224
1026,car,99.93980526924132,36190
1028,car,89.42071795463562,25050
1028,car,96.71724438667296,210
1029,car,99.27311539649963,4331
1030,car,66.97136163711548,110
1030,car,97.61236906051636,720
1031,car,99.15537238121031,25803
1031,truck,84.07806158065796,4268
1031,car,97.16126918792725,6780
1031,car,93.1194305419922,5780
1031,car,94.81297731399536,16926
1031,car,76.01542472839355,80
1031,car,74.03663992881775,72
1031,car,78.83628010749817,121
1031,car,87.31226325035095,400
1031,car,96.24110460281372,775
1032,car,99.81343150138856,34200
1032,car,99.97394680976868,85077
1033,car,75.64850449562073,391
1033,car,74.07839894294739,192
1033,car,93.80674362182616,432
1033,car,79.40610647201538,140
1033,car,65.2442455291748,462
1033,car,76.90720558166504,1740
1033,car,68.60356330871582,798
1033,car,96.23417258262634,504
1033,car,84.26616191864014,2030
1034,car,97.02360033988953,55952
1034,car,94.4336235523224,4480
1034,car,85.22037267684937,99
1034,car,63.91448974609375,285
1034,car,74.75587129592896,168
1034,car,99.07287359237672,300
1034,car,93.66210103034972,874
1034,truck,71.02549076080322,2176
1034,car,83.28102231025696,775
1034,car,89.82526659965515,891
1036,car,71.04430794715881,4407
1036,car,76.50752067565918,275
1036,person,73.96498918533325,160
1036,car,70.64537405967712,378
1037,car,89.03485536575317,110
1037,car,78.07390689849854,63
1037,car,65.56354761123657,72
1037,car,90.9862220287323,195
1037,car,99.589741230011,2640
1037,car,99.01849627494812,1184
1038,person,98.57925176620483,8540
1039,car,99.04861450195312,1290
1040,bicycle,80.11378049850464,5040
1042,car,99.87932443618774,9870
1042,car,99.38233494758606,9555
1042,car,87.99348473548889,143
1042,car,66.83890223503113,180
1042,car,69.1934585571289,775
1042,car,79.43702340126038,345
1042,motorbike,80.67432641983032,200
1042,car,94.43163871765135,1849
1042,car,91.29082560539246,1722
1043,car,99.97327327728271,7956
1043,car,67.3146903514862,90
1043,car,90.8813774585724,100
1043,car,61.41327619552612,81
1043,car,61.97452545166016,210
1043,person,89.72072005271912,175
1043,person,85.12569665908813,216
1043,car,95.94778418540956,1551
1045,car,98.60875010490416,39688
1045,car,99.94143843650818,4814
1045,car,88.5353147983551,700
1045,person,81.47481679916382,1392
1046,car,89.60520029067993,27690
1046,car,88.67146968841553,208
1046,car,97.80144095420836,700
1046,person,85.673588514328,320
1046,person,98.27601909637453,765
1048,car,99.86226558685304,14496
1048,car,85.5495035648346,169
1048,car,87.76732087135315,240
1048,car,91.15292429924013,252
1048,person,90.17006754875185,494
1050,car,99.9142587184906,6936
1050,car,95.50815224647522,15965
1050,car,98.114675283432,357
1050,car,87.61852979660034,357
1050,car,74.02742505073547,368
1050,car,99.65556263923644,1584
1051,car,99.88676309585573,23270
1051,car,99.97955560684204,35912
1051,person,98.6691117286682,2925
1051,car,89.58963751792908,9656
1052,car,99.75094199180604,15222
1052,car,65.07261991500854,56
1052,car,71.37996554374695,56
1052,car,69.4757878780365,238
1052,car,92.84557700157166,204
1052,car,92.24966764450072,180
1052,car,67.51822829246521,432
1052,car,99.42123889923096,2244
1053,car,99.97192025184631,6045
1053,car,98.09677004814148,6800
1053,car,90.3179943561554,143
1053,car,77.41836905479431,99
1053,car,79.39675450325012,400
1053,car,98.68274927139282,1085
1053,car,99.44815039634705,2304
1054,car,99.23408031463624,14784
1054,car,92.20265746116638,6210
1054,car,92.30325818061829,360
1054,car,91.75137877464294,238
1054,car,99.41874146461488,1800
1055,car,99.51869249343872,17052
1055,car,98.6673653125763,5220
1055,car,77.95961499214172,195
1055,car,78.92184257507324,285
1055,car,89.37063813209534,396
1055,car,81.48544430732727,621
1055,car,98.60599637031557,1344
1056,car,99.94057416915894,46650
1056,car,94.89523768424988,2387
1056,car,99.06185269355774,14744
1057,car,99.17701482772829,36581
1057,car,94.93606090545654,53664
1057,car,97.24671244621275,6084
1057,car,66.64212346076965,182
1057,car,86.64829730987549,418
1059,traffic light,86.46489977836609,779
1059,traffic light,78.8356363773346,736
1061,car,99.93175864219666,10455
1062,person,62.64936923980713,84
1062,motorbike,80.75382113456726,120
1063,car,98.7798035144806,16717
1063,car,89.24485445022583,3604
1063,car,97.2514271736145,5643
1063,car,76.37189030647278,903
1063,car,98.62917065620422,2178
1064,car,64.96957540512085,88
1064,car,73.63638281822205,192
1064,car,77.105712890625,400
1064,car,99.52942132949828,2226
1065,bus,99.7201442718506,44850
1065,car,65.7208502292633,99
1066,car,99.7711181640625,7735
1066,car,84.55079793930054,81
1066,car,67.25995540618896,81
1066,car,60.95361113548279,180
1066,car,95.85331082344057,270
1066,car,72.54521250724792,777
1066,car,96.66860699653624,1302
1067,car,89.23394083976746,308
1067,car,63.75235915184021,120
1067,car,87.26165294647217,160
1067,car,95.1995015144348,253
1067,car,99.16481971740724,1647
1068,car,99.0000307559967,4128
1068,car,99.82883334159852,6171
1068,car,99.65277910232544,9870
1068,car,98.19341897964478,6237
1068,car,92.12111234664916,168
1068,car,94.1465973854065,130
1068,car,89.62669968605042,418
1068,car,65.08966088294983,1080
1068,car,72.30867743492126,960
1068,car,68.62931847572327,224
1068,car,64.64207172393799,196
1068,car,82.71019458770752,272
1068,car,96.29167318344116,1855
1069,car,66.84260368347168,108
1069,car,65.34003615379333,192
1069,car,83.16630125045776,266
1069,car,73.38500618934631,238
1069,car,82.76135921478271,357
1069,car,73.51219058036804,300
1069,car,84.18874740600586,1034
1069,car,98.31684231758118,1476
1069,car,71.74928784370422,1710
1069,car,91.56970977783205,2277
1069,car,96.1825668811798,1395
1070,car,93.25523972511292,92496
1071,car,99.36392307281494,34608
1071,car,98.21844696998596,2714
1071,car,97.19362258911131,924
1074,car,98.84649515151978,143
1075,car,87.2429609298706,798
1075,person,66.57193303108215,820
1075,car,95.55019736289978,2016
1075,car,92.08019375801086,1550
1076,car,99.96623396873474,8064
1076,car,99.02073740959167,10974
1076,car,67.80234575271606,180
1076,car,64.06238675117493,336
1076,motorbike,88.93420696258545,200
1076,car,70.73696255683899,572
1076,car,82.2307288646698,1560
1076,car,95.16947269439696,1804
1077,car,98.17360639572144,50540
1077,car,99.25525784492493,39816
1077,car,97.40853905677795,7904
1077,car,99.80064630508424,7854
1077,car,71.8636155128479,165
1077,car,83.16838145256042,88
1077,car,84.32188630104065,90
1077,car,85.50143241882324,165
1077,car,67.07898378372192,792
1077,car,74.80440139770508,350
1077,car,74.90930557250977,620
1077,car,98.43933582305908,1840
1077,car,98.13026189804076,2025
1078,truck,73.52144122123718,44408
1078,car,96.8829333782196,41772
1078,car,98.2281744480133,3128
1078,car,98.2808530330658,3658
1078,car,96.54749035835266,9114
1078,car,88.73764872550964,357
1078,car,98.57391715049744,756
1079,car,99.053692817688,38480
1079,car,99.70266819000244,55118
1079,car,98.7912893295288,9760
1079,car,99.67855215072632,6696
1079,car,92.53913760185242,143
1079,car,84.81619358062744,90
1079,car,83.12153220176697,154
1079,car,72.15930819511414,345
1079,car,77.44752764701843,805
1079,car,97.41925001144408,1804
1079,car,98.93413186073305,2448
1080,truck,76.13467574119568,66975
